	sideefects
1239	, dry eye
1240	, hemisensory neglect
1241	, dreamy state
1242	, bradykinesia
1243	, meningeal leukaemia
1244	, sensory processing disorder
1245	, hyperchlorhydria
1246	, cystic lung disease
1247	, deafness neurosensory
1248	, multiple injuries
1249	, lip erosion
1250	, premenarche
1251	, hemiplegia
1252	, venomous bite
1253	, vasa praevia
1254	, ophthalmoplegia
1255	, reproductive tract disorder
1256	, elective procedure
1257	, truancy
1258	, dyslalia
1259	, foreign body
1260	, acalculia
1261	, rift valley fever
1262	, bilevel positive airway pressure
1263	, substance-induced psychotic disorder
1264	, enzyme inhibition
1265	, tonsillar cyst
1266	, mediastinitis
1267	, tetralogy of fallot repair
1268	, tympanoplasty
1269	, cryoglobulins
1270	, urticaria papular
1271	, porokeratosis
1272	, ecg p wave inverted
1273	, pelvic mass
1274	, filariasis
1275	, paraparesis
1276	, laryngotracheal oedema
1277	, tension headache
1278	, drug effect delayed
1279	, threat of redundancy
1280	, small-for-size liver syndrome
1281	, seizure
1282	, fibrin d dimer normal
1283	, phakomatosis
1284	, otoplasty
1285	, jealous delusion
1286	, withdrawal bleed
1287	, biliary dyskinesia
1288	, blunted affect
1289	, spastic diplegia
1290	, tumour lysis syndrome
1291	, bronchopneumonia
1292	, hepatic gas gangrene
1293	, leukoplakia oesophageal
1294	, tongue polyp
1295	, white clot syndrome
1296	, gastric sarcoma
1297	, eye muscle entrapment
1298	, oral allergy syndrome
1299	, ovarian torsion
1300	, retroperitonitis
1301	, premenstrual syndrome
1302	, biopsy peripheral nerve abnormal
1303	, murine typhus
1304	, portoenterostomy
1305	, anti-complement antibody
1306	, cylindruria
1307	, hot flush
1308	, thyroid fibrosis
1309	, osteosynthesis
1310	, high-grade b-cell lymphoma
1311	, foetal warfarin syndrome
1312	, suicide threat
1313	, phobic avoidance
1314	, tracheal pain
1315	, dolichocolon acquired
1316	, pericardial mass
1317	, peripheral oedema neonatal
1318	, biopsy soft tissue
1319	, neoplasm
1320	, cor pulmonale chronic
1321	, choriocarcinoma
1322	, lymphoma
1323	, phosphenes
1324	, meniscus removal
1325	, neuropathic pain
1326	, insulin autoimmune syndrome
1327	, drug cross-reactivity
1328	, starvation
1329	, idiopathic angioedema
1330	, cardiac cirrhosis
1331	, leukaemia basophilic
1332	, psittacosis
1333	, graft overgrowth
1334	, post procedural fever
1335	, infected fistula
1336	, musculoskeletal stiffness
1337	, placenta praevia
1338	, exposure to violent event
1339	, stasis dermatitis
1340	, teratoma of testis
1341	, eye ulcer
1342	, autophobia
1343	, tumour marker test
1344	, inappropriate device programming
1345	, dural tear
1346	, skull fracture
1347	, intermediate uveitis
1348	, lymphoplasia
1349	, throat tightness
1350	, carbamoyl phosphate synthetase deficiency
1351	, feeling hot
1352	, tooth pulp haemorrhage
1353	, ludwig angina
1354	, hepatic rupture
1355	, product storage error
1356	, sialectasia
1357	, human anaplasmosis
1358	, subdural effusion
1359	, desquamation gingival
1360	, mediastinal shift
1361	, medical device site hypersensitivity
1362	, device effect decreased
1363	, duodenal fistula
1364	, volvulus of bowel
1365	, pulmonary artery wall hypertrophy
1366	, combined pulmonary fibrosis and emphysema
1367	, extravasation
1368	, skin pressure mark
1369	, exposure via semen
1370	, hereditary ataxia
1371	, subcutaneous nodule
1372	, biliary cyst
1373	, vehicle solution use
1374	, device kink
1375	, carcinogenic effect in offspring
1376	, benign colonic polyp
1377	, angiokeratoma
1378	, non-cardiac chest pain
1379	, rachitic rosary
1380	, premature baby
1381	, myelomalacia
1382	, syncope vasovagal
1383	, laryngeal pain
1384	, caecopexy
1385	, amyloidosis senile
1386	, psychosocial support
1387	, chondrodynia
1388	, epiglottic cyst
1389	, ligamentitis
1390	, diarrhoea
1391	, unequal limb length
1392	, familial mediterranean fever
1393	, urine output
1394	, hypopyon
1395	, burn of internal organs
1396	, device-device incompatibility
1397	, solar elastosis
1398	, ureteral diverticulum
1399	, skin adhesion
1400	, mouth injury
1401	, pathologic myopia
1402	, pneumonia lipoid
1403	, rebound eczema
1404	, exposed bone in jaw
1405	, psychomotor skills impaired
1406	, idiopathic capillaritis
1407	, angina gangrenous
1408	, propofol infusion syndrome
1409	, brain damage
1410	, omphalitis
1411	, stoma site oedema
1412	, alkalosis hypokalaemic
1413	, wrong dose
1414	, tracheal web
1415	, myositis ossificans
1416	, mouth cyst
1417	, impaired gastric emptying
1418	, locomotive syndrome
1419	, sphincter of oddi dysfunction
1420	, plicated tongue
1421	, retro-pubic prostatectomy
1422	, sigmoidoscopy
1423	, choroidal dystrophy
1424	, nystagmus
1425	, candida endophthalmitis
1426	, base excess positive
1427	, bronchogenic cyst
1428	, sleep study
1429	, fungus body fluid identified
1430	, bladder papilloma
1431	, hiv test negative
1432	, photorefractive keratectomy
1433	, folliculitis
1434	, muscle suture
1435	, sinus congestion
1436	, epstein-barr viraemia
1437	, lysozyme increased
1438	, corpora cavernosa surgery
1439	, post-anoxic myoclonus
1440	, oocyte donor
1441	, gastroptosis
1442	, hooded prepuce
1443	, biopsy vulva
1444	, uterine cystectomy
1445	, kabuki make-up syndrome
1446	, roux loop conversion
1447	, metastases to chest wall
1448	, herpes sepsis
1449	, stridor
1450	, hypothenar hammer syndrome
1451	, viral iritis
1452	, hearing aid user
1453	, spousal abuse
1454	, blood folate
1455	, dyschezia
1456	, rash papular
1457	, granular cell tumour
1458	, mixed hepatocellular-cholestatic injury
1459	, belligerence
1460	, thirst
1461	, achlorhydria
1462	, yellow nail syndrome
1463	, coma neonatal
1464	, uterine polyp
1465	, loss of employment
1466	, gun shot wound
1467	, mitochondrial toxicity
1468	, marsupialisation
1469	, pingueculitis
1470	, adipomastia
1471	, dermo-hypodermitis
1472	, microvascular angina
1473	, non-obstructive cardiomyopathy
1474	, leydig cell tumour of the testis
1475	, skeletal injury
1476	, normal pressure hydrocephalus
1477	, heat oedema
1478	, gingival injury
1479	, plasmablastic lymphoma
1480	, adiposis dolorosa
1481	, child abuse
1482	, biliary sepsis
1483	, vestibular nystagmus
1484	, refractory anaemia
1485	, abdominal adhesions
1486	, sleep deficit
1487	, swallow study abnormal
1488	, gingivitis
1489	, anger
1490	, metastases to meninges
1491	, lactase deficiency
1492	, seizure cluster
1493	, post-traumatic pain
1494	, hemipelvectomy
1495	, avian influenza
1496	, gangrene
1497	, anti-aquaporin-4 antibody positive
1498	, accidental drug intake by child
1499	, adenomatous polyposis coli
1500	, 5'-oligoadenylate synthetase test increased
1501	, circulating anticoagulant
1502	, pythium insidiosum infection
1503	, tumour of ampulla of vater
1504	, walking aid user
1505	, female genital-digestive tract fistula
1506	, lymphoedema
1507	, bladder metaplasia
1508	, pyelogram retrograde
1509	, acoustic shock
1510	, anencephaly
1511	, alcoholism
1512	, milk-alkali syndrome
1513	, nasal sinus drainage
1514	, metastatic glioma
1515	, limb prosthesis user
1516	, hepatitis b dna assay
1517	, acquired porphyria
1518	, oedema neonatal
1519	, dysglobulinaemia
1520	, death of spouse
1521	, transient psychosis
1522	, blood corticotrophin
1523	, itching scar
1524	, systemic sclerosis
1525	, hypercapnia
1526	, keratotomy
1527	, proximal focal femoral deficiency
1528	, blood chloride
1529	, vith nerve disorder
1530	, brain midline shift
1531	, bone graft
1532	, poverty of speech
1533	, syndesmophyte
1534	, eye opacity
1535	, eustachian tube stenosis
1536	, vasospasm
1537	, aura
1538	, floating patella
1539	, acanthoma
1540	, preoperative hormone treatment
1541	, dyslexia
1542	, acute chest syndrome
1543	, floppy infant
1544	, wheezing
1545	, arteriosclerosis moenckeberg-type
1546	, oesophagogastric fundoplasty
1547	, hiv test
1548	, laminaplasty
1549	, alcoholic
1550	, cluster headache
1551	, muscle tightness
1552	, fibrosing colonopathy
1553	, blood bilirubin
1554	, apraxia
1555	, phacotrabeculectomy
1556	, deja vu
1557	, petit mal epilepsy
1558	, pseudocyst
1559	, extra-osseous ewing's sarcoma recurrent
1560	, erythema elevatum diutinum
1561	, diuretic therapy
1562	, scarlet fever
1563	, vascular anomaly
1564	, nicotine poisoning
1565	, cutaneous t-cell dyscrasia
1566	, biliary polyp
1567	, death
1568	, pyloric sphincter insufficiency
1569	, animal attack
1570	, daydreaming
1571	, iodine allergy
1572	, cold sweat
1573	, paroxysmal choreoathetosis
1574	, cyp2d6 polymorphism
1575	, limb immobilisation
1576	, ph body fluid abnormal
1577	, gingival pruritus
1578	, amputee
1579	, poor weight gain neonatal
1580	, uvular spasm
1581	, acrodynia
1582	, verbal abuse
1583	, exploding head syndrome
1584	, eyelid skin dryness
1585	, fear of crowded places
1586	, pulmonary pain
1587	, mixed oligo-astrocytoma
1588	, porphyromonas infection
1589	, baltic myoclonic epilepsy
1590	, multiple use of single-use product
1591	, corneal bleb
1592	, colectomy total
1593	, foetal death
1594	, anal erosion
1595	, vasculitic ulcer
1596	, leukocyte antigen b-27 positive
1597	, cardiospasm
1598	, congenital bowing of long bones
1599	, familial hypocalciuric hypercalcaemia
1600	, albinism
1601	, actinic cheilitis
1602	, reflux gastritis
1603	, retching
1604	, rhabdoid tumour
1605	, vulval oedema
1606	, bronchopneumopathy
1607	, genitourinary symptom
1608	, glucose-6-phosphate dehydrogenase abnormal
1609	, upper limb fracture
1610	, skin graft detachment
1611	, drug effect prolonged
1612	, pitting oedema
1613	, throat cancer
1614	, reflux laryngitis
1615	, benign neoplasm of epididymis
1616	, neoplasm recurrence
1617	, popliteal pulse
1618	, respite care
1619	, device occlusion
1620	, negative thoughts
1621	, salivary duct inflammation
1622	, gambling
1623	, fibromatosis
1624	, skin fissures
1625	, violent ideation
1626	, lichen planus
1627	, menstrual cycle management
1628	, primary effusion lymphoma
1629	, blood alcohol
1630	, apathy
1631	, acute cardiac event
1632	, laparotomy
1633	, vocal cord dysfunction
1634	, needle issue
1635	, skin striae
1636	, neoplasm prostate
1637	, platelet factor 4
1638	, myxoid cyst
1639	, palmar-plantar erythrodysaesthesia syndrome
1640	, dermabrasion
1641	, symphysiolysis
1642	, weight gain poor
1643	, fungating wound
1644	, smallpox
1645	, endotoxic shock
1646	, wrong dosage formulation
1647	, late developer
1648	, lid lag
1649	, fear of death
1650	, paralytic gait
1651	, ciliary muscle spasm
1652	, pseudomeningocele
1653	, amoebiasis
1654	, choroid tubercles
1655	, maternal death during childbirth
1656	, alveoloplasty
1657	, stoma site pruritus
1658	,  auditory
1659	, bleeding time shortened
1660	, drug toxicity
1661	, hypocoagulable state
1662	, ischaemic heart disease prophylaxis
1663	, platelet toxicity
1664	, hypersexuality
1665	, bloody airway discharge
1666	, human bocavirus infection
1667	, hidradenitis
1668	, lymphorrhoea
1669	, chest wall necrosis
1670	, beckwith-wiedemann syndrome
1671	, aorta hypoplasia
1672	, hemiparesis
1673	, carcinoid crisis
1674	, injury
1675	, pupillary deformity
1676	, csf cell count abnormal
1677	, exaggerated startle response
1678	, buttock pain
1679	, embolism venous
1680	, apicectomy
1681	, orthopnoea
1682	, xanthelasma
1683	, iris injury
1684	, cleft lip
1685	, vocal cord polyp
1686	, pulmonary eosinophilia
1687	, subdural empyema
1688	, drug effect faster than expected
1689	, limb reattachment surgery
1690	, shoulder dystocia
1691	, puerperal pyrexia
1692	, q fever
1693	, cough decreased
1694	, gingival hyperpigmentation
1695	, gastroplasty
1696	, penile adhesion
1697	, tonic posturing
1698	, coccydynia
1699	, visceral pain
1700	, intercepted wrong patient selected
1701	, oil acne
1702	, alkaptonuria
1703	, muscle fatigue
1704	,  male
1705	, cholestasis
1706	, mutism
1707	, drug effect variable
1708	, t-cell receptor gene rearrangement test
1709	, polydactyly
1710	, chimerism
1711	, colon polypectomy
1712	, vascular access site haemorrhage
1713	, moaning
1714	, band sensation
1715	, tooth avulsion
1716	, acetonaemia
1717	, body height
1718	, acne cosmetica
1719	,  antepartum
1720	, serology test
1721	, thymus hypoplasia
1722	, mutagenic effect
1723	, transplant evaluation
1724	, genu varum
1725	, penile odour
1726	, fungal oesophagitis
1727	, proctocolitis
1728	, morning glory syndrome
1729	, myoclonic epilepsy and ragged-red fibres
1730	, device end of service
1731	, cryptorchism
1732	, clonus
1733	, eye excision
1734	, lupus pneumonitis
1735	, bicuspid pulmonary valve
1736	, tinea faciei
1737	, abscess management
1738	, brain death
1739	, hip surgery
1740	, physical assault
1741	, drug delivery device removal
1742	, marasmus
1743	,  persecutory type
1744	, perineal repair breakdown
1745	, lymph nodes scan abnormal
1746	, cystitis erosive
1747	, sleep sex
1748	, phobia
1749	, feeling hot and cold
1750	, germ cell neoplasm
1751	, glioblastoma
1752	, muscle injury
1753	, morbid thoughts
1754	, thyroplasty
1755	, sequestrectomy
1756	, nail psoriasis
1757	, impaired ability to use machinery
1758	, fluid overload
1759	, mixed receptive-expressive language disorder
1760	, cervicectomy
1761	, maintenance of anaesthesia
1762	, normal delivery
1763	, polyglandular disorder
1764	, rash papulosquamous
1765	, imminent abortion
1766	, volvulus
1767	, boredom
1768	, amoebic lung abscess
1769	, alveolar aeration excessive
1770	, vaginal pain
1771	, stubbornness
1772	, feeling jittery
1773	, malacoplakia vesicae
1774	, palatal implant
1775	, biopsy
1776	, masked facies
1777	, myometritis
1778	, post transfusion purpura
1779	, neoplasm prophylaxis
1780	, preventive surgery
1781	, schizophrenia
1782	, tympanometry abnormal
1783	, spleen palpable
1784	, combined hyperlipidaemia
1785	, sinus polyp degeneration
1786	, hypertrophic anal papilla
1787	, sclerema
1788	, dermoid cyst of ovary
1789	, palatal ulcer
1790	, bronchial injury
1791	, rhinitis hypertrophic
1792	, imaging procedure
1793	, multiple lentigines syndrome
1794	, atopy
1795	, memory impairment
1796	, mandibulectomy
1797	, small airways disease
1798	, polydipsia
1799	, indwelling catheter management
1800	, stent-graft malfunction
1801	, pneumonia fungal
1802	, ganglion
1803	, hypophysitis
1804	, blood potassium
1805	, mixed dementia
1806	, urostomy
1807	, cystopexy
1808	, lymphocytic hypophysitis
1809	, csf protein
1810	, papulopustular rosacea
1811	, open wound
1812	, lupus vulgaris
1813	, calculus bladder
1814	, jaundice neonatal
1815	, venous lake
1816	, pelvic discomfort
1817	, gastro-jejunostomy
1818	, gait inability
1819	, sympathectomy
1820	, overweight
1821	, joint irrigation
1822	, atelectasis neonatal
1823	, familial risk factor
1824	, mesomelia
1825	, engraft failure
1826	, massage
1827	, nasal flaring
1828	, blood uric acid
1829	, oscillopsia
1830	, erythroblast morphology abnormal
1831	, haemodialysis-induced symptom
1832	, taeniasis
1833	, retirement
1834	, furuncle
1835	, trichodysplasia spinulosa
1836	, vaginal atresia
1837	, therapeutic response unexpected with drug substitution
1838	, injury asphyxiation
1839	, soliloquy
1840	, congenital floppy infant
1841	, fontanelle bulging
1842	, acquired epileptic aphasia
1843	, sporotrichosis
1844	, brain herniation
