	sideefects
1231	, drain removal
1232	, yersinia bacteraemia
1233	, kidney small
1234	, foetal macrosomia
1235	, sinus headache
1236	, miller fisher syndrome
1237	, economic problem
1238	, multi-vitamin deficiency
1239	, iniencephaly
1240	, bladder dysplasia
1241	, diaphragm neoplasm
1242	, myocardial rupture
1243	, thrombosis prophylaxis
1244	, desmoplastic melanoma
1245	, oophorectomy
1246	, immunosuppressant drug therapy
1247	, infusion
1248	, brown tumour
1249	, kwashiorkor
1250	, bowel movement irregularity
1251	, divorced
1252	, mini-tracheostomy
1253	, skin cancer
1254	, cystic angiomatosis
1255	, exposure to toxic agent
1256	, skin candida
1257	, vertigo cns origin
1258	, apgar score low
1259	, prescription form tampering
1260	, glassy eyes
1261	, vulval cancer
1262	, pectus excavatum
1263	, abscess
1264	, cerebellar mutism
1265	, vulvar melanosis
1266	, urine chloride
1267	, grip strength decreased
1268	, sinusitis aspergillus
1269	, thyroglossal cyst
1270	, neck crushing
1271	, purging
1272	, enteropathy-associated t-cell lymphoma
1273	, dysthymic disorder
1274	, pain management
1275	, prealbumin
1276	, pinguecula
1277	, chromosomal mutation
1278	, muscular dystrophy
1279	, drug dose omission by device
1280	, poikilocytosis
1281	, acupuncture
1282	, urachal abscess
1283	, myringotomy
1284	, dropped head syndrome
1285	, megakaryocytes
1286	, keloid scar
1287	, eczema nummular
1288	, giardiasis
1289	, alexia
1290	, artificial anus
1291	, spondylolisthesis
1292	, agonal death struggle
1293	, stroke in evolution
1294	, lichen nitidus
1295	, mental status changes
1296	, body mass index abnormal
1297	, escherichia vaginitis
1298	, haemolytic anaemia enzyme specific
1299	, blood elastase
1300	, turbinectomy
1301	, persistent postural-perceptual dizziness
1302	, spermatocele
1303	, bone neoplasm
1304	, muscle fibrosis
1305	, microscopy
1306	, severe fever with thrombocytopenia syndrome
1307	, lack of spontaneous speech
1308	, generalised erythema
1309	, cell marker
1310	, ectopic calcitonin production
1311	, oculoauriculovertebral dysplasia
1312	, juvenile pilocytic astrocytoma
1313	, coccidioidomycosis
1314	, mucosa vesicle
1315	, nipple enlargement
1316	, neoplasm of thymus
1317	, colitis erosive
1318	, calcium deficiency
1319	, eye burns
1320	, faecal occult blood
1321	, antifungal treatment
1322	, acute haemorrhagic oedema of infancy
1323	, recession of chamber angle of eye
1324	, venous insufficiency
1325	, wrong drug
1326	, rectal polyp
1327	, inadequate osteointegration
1328	, tooth erosion
1329	, muscle cramp
1330	, glomus jugulare tumour
1331	, staphyloma
1332	, prepuce redundant
1333	, antifungal prophylaxis
1334	, clostridium difficile sepsis
1335	, non-economic loss
1336	, thrombotic microangiopathy
1337	, eczema infantile
1338	, thanatophoric dwarfism
1339	, primary hypogonadism
1340	, cancer pain
1341	, lentigo
1342	, migraine without aura
1343	, pain exacerbated
1344	, cardiac asthma
1345	, nasal crusting
1346	, occupational asthma
1347	, subglottic laryngitis
1348	, gait spastic
1349	, hbv dna increased
1350	, polymorphic light eruption
1351	, dry eye
1352	, hemisensory neglect
1353	, dreamy state
1354	, bradykinesia
1355	, meningeal leukaemia
1356	, sensory processing disorder
1357	, erythroleukaemia
1358	, hyperchlorhydria
1359	, cystic lung disease
1360	, deafness neurosensory
1361	, multiple injuries
1362	, lip erosion
1363	, premenarche
1364	, hemiplegia
1365	, venomous bite
1366	, vasa praevia
1367	, ophthalmoplegia
1368	, reproductive tract disorder
1369	, elective procedure
1370	, truancy
1371	, dyslalia
1372	, foreign body
1373	, acalculia
1374	, rift valley fever
1375	, bilevel positive airway pressure
1376	, substance-induced psychotic disorder
1377	, abdominal cavity drainage
1378	, enzyme inhibition
1379	, tonsillar cyst
1380	, mediastinitis
1381	, tetralogy of fallot repair
1382	, tympanoplasty
1383	, cryoglobulins
1384	, urticaria papular
1385	, porokeratosis
1386	, ecg p wave inverted
1387	, pelvic mass
1388	, filariasis
1389	, paraparesis
1390	, drug dispensing error
1391	, laryngotracheal oedema
1392	, tension headache
1393	, drug effect delayed
1394	, threat of redundancy
1395	, small-for-size liver syndrome
1396	, seizure
1397	, fibrin d dimer normal
1398	, phakomatosis
1399	, oral pustule
1400	, otoplasty
1401	, jealous delusion
1402	, orbitotomy
1403	, withdrawal bleed
1404	, biliary dyskinesia
1405	, blunted affect
1406	, device adhesion issue
1407	, spastic diplegia
1408	, tumour lysis syndrome
1409	, bronchopneumonia
1410	, hepatic gas gangrene
1411	, leukoplakia oesophageal
1412	, tongue polyp
1413	, white clot syndrome
1414	, gastric sarcoma
1415	, eye muscle entrapment
1416	, oral allergy syndrome
1417	, ovarian torsion
1418	, retroperitonitis
1419	, premenstrual syndrome
1420	, biopsy peripheral nerve abnormal
1421	, murine typhus
1422	, portoenterostomy
1423	, anti-complement antibody
1424	, cylindruria
1425	, hot flush
1426	, thyroid fibrosis
1427	, osteosynthesis
1428	, colectomy partial
1429	, high-grade b-cell lymphoma
1430	, foetal warfarin syndrome
1431	, suicide threat
1432	, biopsy intestine
1433	, phobic avoidance
1434	, chordae tendinae rupture
1435	, tracheal pain
1436	, dolichocolon acquired
1437	, pericardial mass
1438	, peripheral oedema neonatal
1439	, biopsy soft tissue
1440	, neoplasm
1441	, cor pulmonale chronic
1442	, choriocarcinoma
1443	, lymphoma
1444	, phosphenes
1445	, meniscus removal
1446	, neuropathic pain
1447	, insulin autoimmune syndrome
1448	, drug cross-reactivity
1449	, starvation
1450	, idiopathic angioedema
1451	, cardiac cirrhosis
1452	, leukaemia basophilic
1453	, psittacosis
1454	, graft overgrowth
1455	, post procedural fever
1456	, infected fistula
1457	, musculoskeletal stiffness
1458	, placenta praevia
1459	, exposure to violent event
1460	, stasis dermatitis
1461	, teratoma of testis
1462	, eye ulcer
1463	, autophobia
1464	, tumour marker test
1465	, auricular pseudocyst
1466	, inappropriate device programming
1467	, dural tear
1468	, skull fracture
1469	, intermediate uveitis
1470	, lymphoplasia
1471	, throat tightness
1472	, forceps delivery
1473	, carbamoyl phosphate synthetase deficiency
1474	, feeling hot
1475	, tooth pulp haemorrhage
1476	, ludwig angina
1477	, hepatic rupture
1478	, product storage error
1479	, sialectasia
1480	, anterior chamber fibrin
1481	, human anaplasmosis
1482	, subdural effusion
1483	, desquamation gingival
1484	, mediastinal shift
1485	, medical device site hypersensitivity
1486	, stoma site ischaemia
1487	, device effect decreased
1488	, duodenal fistula
1489	, volvulus of bowel
1490	, pulmonary artery wall hypertrophy
1491	, combined pulmonary fibrosis and emphysema
1492	, extravasation
1493	, skin pressure mark
1494	, exposure via semen
1495	, hereditary ataxia
1496	, subcutaneous nodule
1497	, biliary cyst
1498	, vehicle solution use
1499	, device kink
1500	, carcinogenic effect in offspring
1501	, gallbladder empyema
1502	, breath sounds decreased
1503	, benign colonic polyp
1504	, angiokeratoma
1505	, non-cardiac chest pain
1506	, rachitic rosary
1507	, premature baby
1508	, myelomalacia
1509	, syncope vasovagal
1510	, laryngeal pain
1511	, caecopexy
1512	, amyloidosis senile
1513	, psychosocial support
1514	, anaemia vitamin b12 deficiency
1515	, chondrodynia
1516	, epiglottic cyst
1517	, ligamentitis
1518	, diarrhoea
1519	, unequal limb length
1520	, familial mediterranean fever
1521	, urine output
1522	, hypopyon
1523	, burn of internal organs
1524	, device-device incompatibility
1525	, solar elastosis
1526	, ureteral diverticulum
1527	, skin adhesion
1528	, mouth injury
1529	, pathologic myopia
1530	, pneumonia lipoid
1531	, rebound eczema
1532	, exposed bone in jaw
1533	, parkinsonian rest tremor
1534	, psychomotor skills impaired
1535	, idiopathic capillaritis
1536	, fine motor skill dysfunction
1537	, angina gangrenous
1538	, propofol infusion syndrome
1539	, brain damage
1540	, omphalitis
1541	, stoma site oedema
1542	, alkalosis hypokalaemic
1543	, wrong dose
1544	, tracheal web
1545	, myositis ossificans
1546	, mouth cyst
1547	, impaired gastric emptying
1548	, locomotive syndrome
1549	, sphincter of oddi dysfunction
1550	, plicated tongue
1551	, retro-pubic prostatectomy
1552	, sigmoidoscopy
1553	, alagille syndrome
1554	, choroidal dystrophy
1555	, aesthesioneuroblastoma
1556	, nystagmus
1557	, candida endophthalmitis
1558	, eyelid pain
1559	, base excess positive
1560	, bronchogenic cyst
1561	, sleep study
1562	, fungus body fluid identified
1563	, bladder papilloma
1564	, hiv test negative
1565	, photorefractive keratectomy
1566	, folliculitis
1567	, muscle suture
1568	, sinus congestion
1569	, epstein-barr viraemia
1570	, lysozyme increased
1571	, corpora cavernosa surgery
1572	, post-anoxic myoclonus
1573	, oocyte donor
1574	, gastroptosis
1575	, hooded prepuce
1576	, glossopharyngeal neuralgia
1577	, biopsy vulva
1578	, uterine cystectomy
1579	, kabuki make-up syndrome
1580	, roux loop conversion
1581	, metastases to chest wall
1582	, herpes sepsis
1583	, stridor
1584	, hypothenar hammer syndrome
1585	, infected naevus
1586	, viral iritis
1587	, hearing aid user
1588	, acquired aminoaciduria
1589	, spousal abuse
1590	, blood folate
1591	, dyschezia
1592	, rash papular
1593	, granular cell tumour
1594	, mixed hepatocellular-cholestatic injury
1595	, belligerence
1596	, thirst
1597	, achlorhydria
1598	, yellow nail syndrome
1599	, coma neonatal
1600	, uterine polyp
1601	, loss of employment
1602	, gun shot wound
1603	, mitochondrial toxicity
1604	, marsupialisation
1605	, pingueculitis
1606	, adipomastia
1607	, dermo-hypodermitis
1608	, microvascular angina
1609	, non-obstructive cardiomyopathy
1610	, leydig cell tumour of the testis
1611	, skeletal injury
1612	, normal pressure hydrocephalus
1613	, heat oedema
1614	, gingival injury
1615	, plasmablastic lymphoma
1616	, adiposis dolorosa
1617	, child abuse
1618	, biliary sepsis
1619	, vestibular nystagmus
1620	, refractory anaemia
1621	, abdominal adhesions
1622	, sleep deficit
1623	, swallow study abnormal
1624	, chemodectoma
1625	, cardiac aneurysm
1626	, gingivitis
1627	, anger
1628	, metastases to meninges
1629	, lactase deficiency
1630	, seizure cluster
1631	, post-traumatic pain
1632	, hemipelvectomy
1633	, avian influenza
1634	, gangrene
1635	, anti-aquaporin-4 antibody positive
1636	, accidental drug intake by child
1637	, adenomatous polyposis coli
1638	, 5'-oligoadenylate synthetase test increased
1639	, circulating anticoagulant
1640	, pythium insidiosum infection
1641	, tumour of ampulla of vater
1642	, walking aid user
1643	, female genital-digestive tract fistula
1644	, lymphoedema
1645	, bladder metaplasia
1646	, pyelogram retrograde
1647	, schizoaffective disorder depressive type
1648	, acoustic shock
1649	, anencephaly
1650	, alcoholism
1651	, milk-alkali syndrome
1652	, nasal sinus drainage
1653	, metastatic glioma
1654	, limb prosthesis user
1655	, hepatitis b dna assay
1656	, acquired porphyria
1657	, oedema neonatal
1658	, dysglobulinaemia
1659	, biopsy abdominal wall abnormal
1660	, death of spouse
1661	, transient psychosis
1662	, blood corticotrophin
1663	, itching scar
1664	, systemic sclerosis
1665	, hypercapnia
1666	, keratotomy
1667	, proximal focal femoral deficiency
1668	, blood chloride
1669	, vith nerve disorder
1670	, brain midline shift
1671	, bone graft
1672	, acid base balance abnormal
1673	, poverty of speech
1674	, syndesmophyte
1675	, eye opacity
1676	, eustachian tube stenosis
1677	, vasospasm
1678	, aura
1679	, floating patella
1680	, acanthoma
1681	, preoperative hormone treatment
1682	, dyslexia
1683	, acute chest syndrome
1684	, spinal flattening
1685	, floppy infant
1686	, wheezing
1687	, arteriosclerosis moenckeberg-type
1688	, atrial tachycardia
1689	, oesophagogastric fundoplasty
1690	, hiv test
1691	, laminaplasty
1692	, alcoholic
1693	, cluster headache
1694	, post procedural swelling
1695	, muscle tightness
1696	, fibrosing colonopathy
1697	, blood bilirubin
1698	, apraxia
1699	, primary pulmonary melanoma
1700	, phacotrabeculectomy
1701	, deja vu
1702	, petit mal epilepsy
1703	, pseudocyst
1704	, extra-osseous ewing's sarcoma recurrent
1705	, erythema elevatum diutinum
1706	, diuretic therapy
1707	, scarlet fever
1708	, vascular anomaly
1709	, nicotine poisoning
1710	, cutaneous t-cell dyscrasia
1711	, biliary polyp
1712	, death
1713	, pyloric sphincter insufficiency
1714	, animal attack
1715	, daydreaming
1716	, iodine allergy
1717	, cold sweat
1718	, paroxysmal choreoathetosis
1719	, cyp2d6 polymorphism
1720	, limb immobilisation
1721	, ph body fluid abnormal
1722	, gingival pruritus
1723	, amputee
1724	, poor weight gain neonatal
1725	, uvular spasm
1726	, acrodynia
1727	, verbal abuse
1728	, exploding head syndrome
1729	, eyelid skin dryness
1730	, fear of crowded places
1731	, pulmonary pain
1732	, mixed oligo-astrocytoma
1733	, porphyromonas infection
1734	, baltic myoclonic epilepsy
1735	, multiple use of single-use product
1736	, corneal bleb
1737	, colectomy total
1738	, foetal death
1739	, anal erosion
1740	, vasculitic ulcer
1741	, leukocyte antigen b-27 positive
1742	, cardiospasm
1743	, congenital bowing of long bones
1744	, familial hypocalciuric hypercalcaemia
1745	, albinism
1746	, actinic cheilitis
1747	, reflux gastritis
1748	, retching
1749	, rhabdoid tumour
1750	, vulval oedema
1751	, bronchopneumopathy
1752	, genitourinary symptom
1753	, glucose-6-phosphate dehydrogenase abnormal
1754	, upper limb fracture
1755	, skin graft detachment
1756	, drug effect prolonged
1757	, pitting oedema
1758	, throat cancer
1759	, reflux laryngitis
1760	, benign neoplasm of epididymis
1761	, neoplasm recurrence
1762	, popliteal pulse
1763	, respite care
1764	, device occlusion
1765	, negative thoughts
1766	, salivary duct inflammation
1767	, gambling
1768	, fibromatosis
1769	, skin fissures
1770	, violent ideation
1771	, lichen planus
1772	, menstrual cycle management
1773	, primary effusion lymphoma
1774	, blood alcohol
1775	, apathy
1776	, acute cardiac event
1777	, laparotomy
1778	, vocal cord dysfunction
1779	, needle issue
1780	, skin striae
1781	, neoplasm prostate
1782	, platelet factor 4
1783	, myxoid cyst
1784	, palmar-plantar erythrodysaesthesia syndrome
1785	, dermabrasion
1786	, symphysiolysis
1787	, weight gain poor
1788	, fungating wound
1789	, smallpox
1790	, endotoxic shock
1791	, patient dissatisfaction with treatment
1792	, wrong dosage formulation
1793	, late developer
1794	, lid lag
1795	, fear of death
1796	, paralytic gait
1797	, ciliary muscle spasm
1798	, hepatitis fulminant
1799	, pseudomeningocele
1800	, amoebiasis
1801	, choroid tubercles
1802	, maternal death during childbirth
1803	, alveoloplasty
1804	, systemic leakage
1805	, stoma site pruritus
1806	,  auditory
1807	, bleeding time shortened
1808	, drug toxicity
1809	, hypocoagulable state
1810	, ischaemic heart disease prophylaxis
1811	, platelet toxicity
1812	, hypersexuality
1813	, bloody airway discharge
1814	, genotoxicity
1815	, human bocavirus infection
1816	, hidradenitis
1817	, lymphorrhoea
1818	, chest wall necrosis
1819	, beckwith-wiedemann syndrome
