	sideefects
1261	, cyp2d6 polymorphism
1262	, limb immobilisation
1263	, ph body fluid abnormal
1264	, gingival pruritus
1265	, amputee
1266	, uvular spasm
1267	, verbal abuse
1268	, exploding head syndrome
1269	, eyelid skin dryness
1270	, fear of crowded places
1271	, pulmonary pain
1272	, mixed oligo-astrocytoma
1273	, multiple use of single-use product
1274	, corneal bleb
1275	, colectomy total
1276	, foetal death
1277	, anal erosion
1278	, leukocyte antigen b-27 positive
1279	, congenital bowing of long bones
1280	, familial hypocalciuric hypercalcaemia
1281	, albinism
1282	, actinic cheilitis
1283	, reflux gastritis
1284	, retching
1285	, rhabdoid tumour
1286	, vulval oedema
1287	, bronchopneumopathy
1288	, genitourinary symptom
1289	, glucose-6-phosphate dehydrogenase abnormal
1290	, skin graft detachment
1291	, drug effect prolonged
1292	, throat cancer
1293	, reflux laryngitis
1294	, benign neoplasm of epididymis
1295	, popliteal pulse
1296	, respite care
1297	, device occlusion
1298	, negative thoughts
1299	, salivary duct inflammation
1300	, gambling
1301	, fibromatosis
1302	, skin fissures
1303	, violent ideation
1304	, lichen planus
1305	, menstrual cycle management
1306	, primary effusion lymphoma
1307	, blood alcohol
1308	, apathy
1309	, acute cardiac event
1310	, laparotomy
1311	, vocal cord dysfunction
1312	, needle issue
1313	, skin striae
1314	, platelet factor 4
1315	, myxoid cyst
1316	, palmar-plantar erythrodysaesthesia syndrome
1317	, symphysiolysis
1318	, weight gain poor
1319	, fungating wound
1320	, smallpox
1321	, endotoxic shock
1322	, wrong dosage formulation
1323	, late developer
1324	, lid lag
1325	, fear of death
1326	, paralytic gait
1327	, ciliary muscle spasm
1328	, pseudomeningocele
1329	, amoebiasis
1330	, choroid tubercles
1331	, maternal death during childbirth
1332	, alveoloplasty
1333	, stoma site pruritus
1334	,  auditory
1335	, bleeding time shortened
1336	, drug toxicity
1337	, hypocoagulable state
1338	, ischaemic heart disease prophylaxis
1339	, platelet toxicity
1340	, hypersexuality
1341	, human bocavirus infection
1342	, hidradenitis
1343	, beckwith-wiedemann syndrome
1344	, aorta hypoplasia
1345	, hemiparesis
1346	, carcinoid crisis
1347	, injury
1348	, exaggerated startle response
1349	, buttock pain
1350	, embolism venous
1351	, orthopnoea
1352	, xanthelasma
1353	, cleft lip
1354	, vocal cord polyp
1355	, subdural empyema
1356	, puerperal pyrexia
1357	, q fever
1358	, cough decreased
1359	, gingival hyperpigmentation
1360	, gastroplasty
1361	, penile adhesion
1362	, coccydynia
1363	, oil acne
1364	, alkaptonuria
1365	, muscle fatigue
1366	,  male
1367	, cholestasis
1368	, mutism
1369	, drug effect variable
1370	, t-cell receptor gene rearrangement test
1371	, polydactyly
1372	, chimerism
1373	, colon polypectomy
1374	, moaning
1375	, band sensation
1376	, tooth avulsion
1377	, body height
1378	, acne cosmetica
1379	,  antepartum
1380	, serology test
1381	, mutagenic effect
1382	, transplant evaluation
1383	, genu varum
1384	, fungal oesophagitis
1385	, proctocolitis
1386	, morning glory syndrome
1387	, myoclonic epilepsy and ragged-red fibres
1388	, device end of service
1389	, cryptorchism
1390	, clonus
1391	, eye excision
1392	, lupus pneumonitis
1393	, tinea faciei
1394	, abscess management
1395	, brain death
1396	, hip surgery
1397	, physical assault
1398	, drug delivery device removal
1399	, marasmus
1400	,  persecutory type
1401	, perineal repair breakdown
1402	, cystitis erosive
1403	, sleep sex
1404	, phobia
1405	, feeling hot and cold
1406	, germ cell neoplasm
1407	, glioblastoma
1408	, morbid thoughts
1409	, thyroplasty
1410	, sequestrectomy
1411	, nail psoriasis
1412	, fluid overload
1413	, mixed receptive-expressive language disorder
1414	, cervicectomy
1415	, maintenance of anaesthesia
1416	, normal delivery
1417	, rash papulosquamous
1418	, volvulus
1419	, boredom
1420	, amoebic lung abscess
1421	, stubbornness
1422	, feeling jittery
1423	, malacoplakia vesicae
1424	, palatal implant
1425	, biopsy
1426	, masked facies
1427	, myometritis
1428	, post transfusion purpura
1429	, neoplasm prophylaxis
1430	, preventive surgery
1431	, schizophrenia
1432	, tympanometry abnormal
1433	, spleen palpable
1434	, sclerema
1435	, dermoid cyst of ovary
1436	, palatal ulcer
1437	, bronchial injury
1438	, rhinitis hypertrophic
1439	, imaging procedure
1440	, multiple lentigines syndrome
1441	, atopy
1442	, memory impairment
1443	, mandibulectomy
1444	, small airways disease
1445	, polydipsia
1446	, indwelling catheter management
1447	, stent-graft malfunction
1448	, pneumonia fungal
1449	, ganglion
1450	, hypophysitis
1451	, blood potassium
1452	, mixed dementia
1453	, urostomy
1454	, cystopexy
1455	, lymphocytic hypophysitis
1456	, papulopustular rosacea
1457	, open wound
1458	, lupus vulgaris
1459	, calculus bladder
1460	, venous lake
1461	, gastro-jejunostomy
1462	, gait inability
1463	, sympathectomy
1464	, overweight
1465	, familial risk factor
1466	, mesomelia
1467	, engraft failure
1468	, massage
1469	, nasal flaring
1470	, blood uric acid
1471	, oscillopsia
1472	, haemodialysis-induced symptom
1473	, taeniasis
1474	, retirement
1475	, furuncle
1476	, trichodysplasia spinulosa
1477	, vaginal atresia
1478	, therapeutic response unexpected with drug substitution
1479	, injury asphyxiation
1480	, soliloquy
1481	, congenital floppy infant
1482	, fontanelle bulging
1483	, acquired epileptic aphasia
1484	, sporotrichosis
1485	, brain herniation
1486	,  visual
1487	, nasal cavity packing
1488	, cerebellar cognitive affective syndrome
1489	, acholia
1490	, pseudostrabismus
1491	, scleral graft
1492	, histology
1493	, pericardial drainage
1494	, typhus
1495	, thyroxine
1496	, victim of crime
1497	, genital labial adhesions
1498	, chronic villitis of unknown etiology
1499	, colon gangrene
1500	, schizophreniform disorder
1501	, porphyrins urine abnormal
1502	, early menarche
1503	, premature delivery
1504	, lung volume reduction surgery
1505	, subcutaneous haematoma
1506	, tricuspid valve thickening
1507	, vulva injury
1508	, urine zinc
1509	, micrographic skin surgery
1510	, anal spasm
1511	, epidural empyema
1512	, soft tissue swelling
1513	, xanthochromia
1514	, nasal cavity mass
1515	, spider vein
1516	, aortic valvotomy
1517	, diabetic bullosis
1518	, back pain
1519	, organ donor
1520	, urticaria contact
1521	, eyeball rupture
1522	, neonatal leukaemia
1523	, vulvar dysplasia
1524	, drop attacks
1525	, paraoesophageal abscess
1526	, eunuchoidism
1527	, superficial injury of eye
1528	, myoglobin blood present
1529	, lacrimal sac cellulitis
1530	, hydroureter
1531	, brachial plexopathy
1532	, anisakiasis
1533	, reocclusion
1534	, thermal burn
1535	, nausea
1536	, visual acuity tests
1537	, hernia hiatus repair
1538	, pemphigus
1539	, radiation thyroiditis
1540	, diaphragmatic injury
1541	, cement embolism
1542	, xanthoma
1543	, intention tremor
1544	, influenza like illness
1545	, demodicidosis
1546	, osteosarcoma localised
1547	, thymus enlargement
1548	, pubic rami fracture
1549	, monocyte count
1550	, iridocyclitis
1551	, keratolysis exfoliativa acquired
1552	, fasciitis
1553	, synoviorthesis
1554	, mass excision
1555	, niemann-pick disease
1556	, breast mass
1557	, ptosis repair
1558	, hepatojugular reflux
1559	, pityriasis rubra pilaris
1560	, allergy test
1561	, gingivectomy
1562	, oxygen therapy
1563	, cosmetic body piercing
1564	, excessive dietary fibre intake
1565	, delayed puberty
1566	, middle insomnia
1567	, meconium plug syndrome
1568	, skeletal muscle enzymes
1569	, head circumference
1570	, vulval haematoma
1571	, vaginal ph abnormal
1572	, afterbirth pain
1573	, ainhum
1574	, congenital nystagmus
1575	, seminal vesicular calculus
1576	, drug dispensing issue
1577	, arthralgia
1578	, anovulatory cycle
1579	, cystocele
1580	, legionella serology
1581	, platypnoea
1582	, pyruvate carboxylase deficiency
1583	, carpus curvus
1584	, tumour thrombosis
1585	, abstains from alcohol
1586	, cheilosis
1587	, aldolase
1588	, limb asymmetry
1589	, herbal toxicity
1590	, pus in stool
1591	, disinhibition
1592	, hepatic pain
1593	, food craving
1594	, edentulous
1595	, pulmonary artery banding
1596	, breech delivery
1597	, liver palpable
1598	, steatorrhoea
1599	, maxillofacial sinus neoplasm
1600	, blood testosterone
1601	, drowning
1602	, leukocoria
1603	, radiography guided aspiration
1604	, microvillous inclusion disease
1605	, shock symptom
1606	, deformity thorax
1607	, exposure via unknown route
1608	, non-dipping
1609	, ecthyma
1610	, chondrodystrophy
1611	, dental fistula
1612	, prolapse
1613	, parachute mitral valve
1614	, fibrous cortical defect
1615	, radiation fibrosis - lung
1616	, tubal rupture
1617	, culture
1618	, limb crushing injury
1619	, symptom recurrence
1620	, bloom syndrome
1621	, faecalith
1622	, biopsy brain
1623	, foetal damage
1624	, plasmodium vivax infection
1625	, acquired phimosis
1626	, chordee
1627	, sick building syndrome
1628	, inguinal mass
1629	, dysacusis
1630	, eye luxation
1631	, biopsy gingival
1632	, dacryocystitis
1633	, von willebrand^s factor inhibition
1634	, leukoaraiosis
1635	, metaplasia
1636	, amusia
1637	, lissencephaly
1638	, pulmonary bulla
1639	, diaphragmatic rupture
1640	, rash
1641	, myringitis bullous
1642	, exfoliative rash
1643	, schwannoma
1644	, rhabdoid tumour of the kidney
1645	, external ear pain
1646	, dependent rubor
1647	, eye redness
1648	, hydrocele excision
1649	, kidney ablation
1650	, x-ray therapy to lung
1651	, inadequate diet
1652	, prolonged labour
1653	, psychogenic pseudosyncope
1654	, pre-existing disease
1655	, peritoneal lavage
1656	, nightmare
1657	, dyspnoea exacerbated
1658	, device inversion
1659	, sialocele
1660	, nuchal rigidity
1661	, ph body fluid
1662	, erysipelothrix infection
1663	, parasite allergy
1664	, leukotomy
1665	, wrong dosage form
1666	, bolivian haemorrhagic fever
1667	, lymphocytic lymphoma
1668	, tumour invasion
1669	, scalloped tongue
1670	, stricturoplasty
1671	, dental treatment
1672	, mood swings
1673	, pleural rub
1674	, lumbar puncture headache
1675	, phagophobia
1676	, vitamin b12
1677	, epilepsy surgery
1678	, colostomy
1679	, kyphosis
1680	, systemic-pulmonary artery shunt
1681	, respiratory gas exchange disorder
1682	, diffuse alveolar damage
1683	, myelitis transverse
1684	, multiple system atrophy
1685	, pacemaker syndrome
1686	, iritis
1687	, fms-like tyrosine kinase 3 positive
1688	, fight in school
1689	, fear of weight gain
1690	, cervix oedema
1691	,  quantitative
1692	, joint injury
1693	, nephrectomy
1694	, pupillary block
1695	, athetosis
1696	, allodynia
1697	, musculoskeletal injury
1698	, haemolysis
1699	, neoplasm swelling
1700	, pupil fixed
1701	, binge drinking
1702	, facial asymmetry
1703	, glare
1704	, blood hiv rna
1705	, ex-smoker
1706	, anal fissure
1707	, glomus tumour
1708	, gingival graft
1709	, helplessness
1710	, lumbar hernia
1711	, scan with contrast
1712	, teeth brittle
1713	, disaccharidase deficiency
1714	, blood thrombin
1715	, flavectomy
1716	, nervous system injury
1717	, impatience
1718	, hairy cell leukaemia
1719	, smear cervix
1720	, confabulation
1721	, vasculitis
1722	, generalised non-convulsive epilepsy
1723	, biopsy lymph gland
1724	, ear
1725	, strabismus
1726	, muscle rigidity
1727	, negativism
1728	, staphylococcal scalded skin syndrome
1729	, splenic embolism
1730	, bone cancer
1731	, pregnancy of unknown location
1732	, oedema
1733	, vascular bypass graft
1734	, gastrooesophageal reflux disease
1735	, cogwheel rigidity
1736	, legal problem
1737	, biopsy skin
1738	, removal of foreign body from oesophagus
1739	, acute undifferentiated leukaemia
1740	, thymoma
1741	, ovarian injury
1742	, sinus polyp
1743	, hand fracture
1744	, blood sodium
1745	, alopecia effluvium
1746	, vasculitic rash
1747	, gastropleural fistula
1748	, arthropod scratch
1749	, impaired quality of life
1750	, anaemia of pregnancy
1751	, drug titration error
1752	, eye injury
1753	, nitrituria
1754	, tympanometry
1755	, glutathione synthetase deficiency
1756	, early morning awakening
1757	, tendon graft
1758	, thrombocythaemia
1759	, dermal cyst
1760	, venous stenosis
1761	, polycystic ovaries
1762	, medical device change
1763	, febrile infection-related epilepsy syndrome
1764	, fibula agenesis
1765	, microbiology test
1766	, hypertensive heart disease
1767	, lymph node palpable
1768	, sensorimotor disorder
1769	, acne conglobata
1770	, bromoderma
1771	, heat illness
1772	, wheelchair user
1773	, product tampering
1774	, glial scar
1775	, ketonuria
1776	, strangury
1777	, mycetoma mycotic
1778	, cough
1779	, cervical rib
1780	, uterine enlargement
1781	, wound abscess
1782	, vulvovaginal mycotic infection
1783	, acquired pigmented retinopathy
1784	, monomelic amyotrophy
1785	, leukopenia
1786	, splenic varices
1787	, oncologic complication
1788	, dialysis disequilibrium syndrome
1789	, volvulus of small bowel
1790	, ascites
1791	, vaccine virus shedding
1792	, endotoxaemia
1793	, eyelid myoclonus
1794	, pregnancy with advanced maternal age
1795	, taciturnity
1796	, sinus antrostomy
1797	, judgement impaired
1798	, toxicologic test
1799	, cognitive linguistic deficit
1800	, high risk sexual behaviour
1801	, branchial cleft cyst
1802	, limited symptom panic attack
1803	, blood cholesterol
1804	, mania
1805	, karnofsky scale worsened
1806	, papillitis
1807	, lid margin discharge
1808	, premenstrual cramps
1809	, malignant hydatidiform mole
1810	, minimal residual disease
1811	, cyclic vomiting syndrome
1812	, cox-maze procedure
1813	, drug-induced liver injury
1814	, seizure like phenomena
1815	, coital bleeding
1816	, gait apraxia
1817	, rouleaux formation
1818	, arrested labour
1819	, chest crushing
1820	, glomus tympanicum tumour
1821	, dry skin prophylaxis
1822	, strawberry tongue
1823	, paralytic lagophthalmos
1824	, venous stasis
1825	, pain of skin
1826	, anaphylaxis treatment
1827	, pathology test
1828	, concussion
1829	, xanthogranuloma
1830	, dysstasia
1831	, dyskinesia
1832	, poor sucking reflex
1833	, pyuria
1834	, galactorrhoea
1835	, cheilitis
1836	, slow speech
1837	, anxiety
1838	, hypercapnic coma
1839	, lip dry
1840	, jaw disorder
1841	, vena cava embolism
1842	, neck injury
1843	, myelocyte present
1844	, suprapubic prostatectomy
1845	, sebaceous adenoma
1846	, viral uveitis
1847	, kidney injury molecule-1
1848	, myotonic dystrophy
1849	, drug chemical incompatibility
1850	, osteoporosis postmenopausal
1851	, plasma cell count
1852	, biopsy blood vessel
1853	, mouth swelling
1854	, chloroma (in remission)
1855	, pre-existing condition improved
1856	, cerebral oedema management
1857	, marrow hyperplasia
1858	, hunger
1859	, acne
1860	, small for dates baby
1861	,  tactile
1862	, fundoscopy
1863	, anodontia
1864	, synostosis
1865	, chest pain
1866	, renal hydrocele
1867	, diplegia
1868	, viscocanalostomy
1869	, burglary victim
1870	, mixed anxiety and depressive disorder
1871	, cleft foot
1872	, liposuction
1873	, epiphyseal injury
1874	, angioscopy
1875	, multiple drug overdose
1876	, adenoma benign
1877	, paranasal sinus aplasia
1878	, pneumaturia
1879	,  acquired
1880	, hungry bone syndrome
1881	, pickwickian syndrome
1882	, duodenal switch
1883	, impetigo herpetiformis
1884	, cutaneous anthrax
1885	, febrile bone marrow aplasia
1886	, urinary system x-ray abnormal
1887	, alcohol withdrawal syndrome
1888	, fibrin abnormal
1889	, loose associations
1890	, faeces hard
1891	, gastroenterostomy
1892	, zoonosis
