	sideefects
1206	, eyelids pruritus
1207	, menopause delayed
1208	, foramen magnum stenosis
1209	, fungal cystitis
1210	, vitreous haze
1211	, hydranencephaly
1212	, idiopathic guttate hypomelanosis
1213	, haemophilus sepsis
1214	, vulva cyst
1215	, face lift
1216	, ocular rosacea
1217	, loss of control of legs
1218	, stab wound
1219	, pharmaceutical product complaint
1220	, uterine irritability
1221	, post concussion syndrome
1222	, breast cyst rupture
1223	, grip strength
1224	, chromoblastomycosis
1225	, endoscopy
1226	, device effect variable
1227	, mumps
1228	, hand crushing
1229	, wandering pacemaker
1230	, oligodendroglioma benign
1231	, ct hypotension complex
1232	, seborrhoea
1233	, biopsy lip
1234	, apgar score
1235	, vestibuloplasty
1236	, cns germinoma
1237	, micropenis
1238	, spherophakia
1239	, electrolyte imbalance
1240	, iridotomy
1241	, exercise test
1242	, suicidal behaviour
1243	, product appearance confusion
1244	, anotia
1245	, compulsions
1246	, urogram
1247	, vulvar erosion
1248	, alcoholic liver disease
1249	, pylorus dilatation
1250	, prosopagnosia
1251	, eye laser surgery
1252	, therapy naive
1253	, kidney transplant rupture
1254	, dysmorphism
1255	, faecaloma
1256	, brain lobectomy
1257	, intravenous catheter management
1258	, gastric polypectomy
1259	, myxofibrosarcoma
1260	, feeding tube insertion
1261	, agoraphobia
1262	, leukocyturia
1263	, mixed liver injury
1264	, tongue cyst
1265	, cloacal exstrophy
1266	, wisdom teeth removal
1267	, tooth disorder
1268	, glomerulonephritis membranous
1269	, mouth plaque
1270	, cardiac murmur
1271	, erythrasma
1272	, impaired work ability
1273	, bone groove deepening
1274	, urinary tract injury
1275	, azotaemia
1276	, oedematous kidney
1277	, childhood depression
1278	, lip pruritus
1279	, lymphoblastosis
1280	, cardiac valve vegetation
1281	, alcohol problem
1282	, chills
1283	, abnormal behaviour
1284	, purple glove syndrome
1285	, renal lymphocele
1286	, penile cancer
1287	, carbon monoxide poisoning
1288	, familial periodic paralysis
1289	, spermatic cord mass
1290	, diffusion-weighted brain mri abnormal
1291	, abscess soft tissue
1292	, fear of eating
1293	, epidemic pleurodynia
1294	, prostitute
1295	, trigger finger
1296	, alopecia
1297	, tongue cancer recurrent
1298	, catheter site haematoma
1299	, dermatosis
1300	, urinary bladder polyp
1301	, burns second degree
1302	, device colour issue
1303	, adenoiditis
1304	, hepatic cyst
1305	, menopausal symptoms
1306	, fibromuscular dysplasia
1307	, skin warm
1308	, cold-stimulus headache
1309	, metastases to lymph nodes
1310	, oedema mouth
1311	, craniorachischisis
1312	, epiglottic mass
1313	, holmes tremor
1314	, tumour pseudoprogression
1315	, virologic failure
1316	, exposure to communicable disease
1317	, metastases to abdominal wall
1318	, acquired c1 inhibitor deficiency
1319	, hand-foot-genital syndrome
1320	, diffuse lamellar keratitis
1321	, euphoric mood
1322	, her-2 protein overexpression
1323	, accidental use of placebo
1324	, gastric xanthoma
1325	, angina bullosa haemorrhagica
1326	, bradyarrhythmia
1327	, fulguration
1328	, argyria
1329	, primary ciliary dyskinesia
1330	, tilted disc syndrome
1331	, cephalo-pelvic disproportion
1332	, carditis
1333	, slit-lamp tests abnormal
1334	, cerebral reperfusion injury
1335	, pterygium
1336	, episcleritis
1337	, deaf mutism
1338	, fibrodysplasia ossificans progressiva
1339	, chemotherapy extravasation management
1340	, dyscalculia
1341	, bone marrow harvest
1342	, amniorrhexis
1343	, ammonia abnormal
1344	, thyroid cyst
1345	, endosalpingiosis
1346	, cyclopia
1347	, hla marker study
1348	, blood fibrinogen
1349	, jugular vein thrombosis
1350	, oesophageal anastomosis
1351	, catheter site swelling
1352	, aorticopulmonary window repair
1353	, tidal volume decreased
1354	, apnoea neonatal
1355	, non-24-hour sleep-wake disorder
1356	, babesiosis
1357	, cns ventriculitis
1358	, aneurysm
1359	, mirror syndrome
1360	, foetal malformation
1361	, meningocele
1362	, leukodystrophy
1363	, supranuclear palsy
1364	, hypertrophy breast
1365	, device programming error
1366	, granuloma skin
1367	, guttate psoriasis
1368	, pupillotonia
1369	, latex allergy
1370	, gastritis hypertrophic
1371	, measles
1372	, leishmaniasis
1373	, streptococcal impetigo
1374	, heat rash
1375	, calculus urinary
1376	, thumb sucking
1377	, incest
1378	, petechiae
1379	, dysuria
1380	, hyperactive pharyngeal reflex
1381	, umbilical discharge
1382	, vocal cord cyst
1383	, karnofsky scale
1384	, silent thyroiditis
1385	, skin bleeding
1386	, hippocampal sclerosis
1387	, forced vital capacity
1388	, ureteric calculus removal
1389	, jaundice acholuric
1390	, skin indentation
1391	, familial amyloidosis
1392	, oral herpes
1393	, drug dispensed to wrong patient
1394	, meningitis
1395	, conjunctival follicles
1396	, delayed delivery
1397	, pulmonary vasculitis
1398	, complement split products increased
1399	, carboxyhaemoglobinaemia
1400	, vulval neoplasm
1401	, nasal dryness
1402	, biliary hamartoma
1403	, fungal rash
1404	, malignant pleural effusion
1405	, foreign body trauma
1406	, urine oxalate
1407	, jejunitis
1408	, ephelides
1409	, tattoo
1410	, histiocytic sarcoma
1411	, amimia
1412	, myoglobinuria
1413	, gastric polyps
1414	, arrhythmia neonatal
1415	, external auditory canal atresia
1416	, lipidosis
1417	, soft tissue atrophy
1418	, eyelid rash
1419	, angiolipoma
1420	, polyp
1421	, nervous system cyst
1422	, bone oedema
1423	, amniotic fluid index abnormal
1424	, lupus myocarditis
1425	, unequal leg length acquired
1426	, diphtheria
1427	, selective mutism
1428	, suicidal ideation
1429	, hemihypertrophy
1430	, product impurity
1431	, ileocolic bypass
1432	, viral sepsis
1433	, teratogenicity
1434	, adrenal gland cancer
1435	, convulsion prophylaxis
1436	, haematology test abnormal
1437	, myiasis
1438	, vaginal contraceptive device expelled
1439	, device migration
1440	, pericarditis lupus
1441	, hair-thread tourniquet syndrome
1442	, atrophy
1443	, shunt blood flow excessive
1444	, rhinosporidiosis
1445	, desmoid tumour
1446	, vomiting psychogenic
1447	, blood bilirubin abnormal
1448	, burn oral cavity
1449	, csf shunt removal
1450	, medication overuse headache
1451	, hip deformity
1452	, lecithin-cholesterol acyltransferase deficiency
1453	, synovial fluid analysis abnormal
1454	, cerebral hyperperfusion syndrome
1455	, tocolysis
1456	, biopsy lung
1457	, tracheoscopy
1458	, familial hemiplegic migraine
1459	, stress symptoms
1460	, nictitating spasm
1461	, swollen tongue
1462	, cataract diabetic
1463	, head and neck cancer
1464	, abnormal faeces
1465	, partial lipodystrophy
1466	, ultrasound kidney
1467	, polychondritis
1468	, stomach granuloma
1469	, metatarsus primus varus
1470	, red blood cell enzymes abnormal
1471	, urethral stricture traumatic
1472	, gastric haemangioma
1473	, clamping of blood vessel
1474	, brain mass
1475	, hypoprothrombinaemia
1476	, abdominal obesity
1477	, oesophageal pain
1478	, eye laser scar
1479	, uterine cervical squamous metaplasia
1480	, stiff leg syndrome
1481	, risk of future pregnancy miscarriage
1482	, osteomyelitis fungal
1483	, vulval leukoplakia
1484	, delivery
1485	, seasonal allergy
1486	, inadequate analgesia
1487	, stress incontinence
1488	, crowned dens syndrome
1489	, stoma obstruction
1490	, pulmonary valve repair
1491	, paraesthesia circumoral
1492	, vein pain
1493	, transient tachypnoea of the newborn
1494	, allergy prophylaxis
1495	, coccidioides encephalitis
1496	, excessive exercise
1497	, skin neoplasm excision
1498	, oligoastrocytoma
1499	, cervical cord compression
1500	, right ventricular heave
1501	, bloody discharge
1502	, spinal empyema
1503	, metastases to kidney
1504	, walking disability
1505	, venous angioma of brain
1506	, thromboendarterectomy
1507	, illusion
1508	, mastoid disorder
1509	, pharyngeal pouch
1510	, adjustment disorder with anxiety
1511	, lumbosacral plexopathy
1512	, anisochromia
1513	, night sweats
1514	, discogram
1515	, loss of proprioception
1516	, hypoglycaemic coma
1517	, keratosis obturans
1518	, radioactive iodine therapy
1519	, vith nerve paresis
1520	, tablet issue
1521	, jaundice hepatocellular
1522	, ischaemia
1523	, excessive ocular convergence
1524	, disseminated cryptococcosis
1525	, ex-drug abuser
1526	, poor quality drug administered
1527	, ethmoid sinus surgery
1528	, gait deviation
1529	, acne cystic
1530	, sacralisation
1531	, device optical issue
1532	, hypoplastic nasal cartilage
1533	, urobilinogen urine
1534	, meningitis mumps
1535	, drug effect incomplete
1536	, postictal headache
1537	, peri-implantitis
1538	, gram stain negative
1539	, eosinophils urine
1540	, cleft lip repair
1541	, skin plaque
1542	, reproductive toxicity
1543	, tinea blanca
1544	, nodule
1545	, skinfold measurement
1546	, retinal naevus
1547	, chest injury
1548	, x-linked lymphoproliferative syndrome
1549	, corrosive oropharyngeal injury
1550	, spinal cord injury cauda equina
1551	, cystic fibrosis
1552	, vitrectomy
1553	, residual urine
1554	, cinchonism
1555	, illiteracy
1556	, tandem gait test
1557	, perinephric oedema
1558	, bile output
1559	, oligomenorrhoea
1560	, lupus encephalitis
1561	, koebner phenomenon
1562	, blepharophimosis
1563	, metastases to oesophagus
1564	, extradural haematoma
1565	, irritable bowel syndrome
1566	, paraproteinaemia
1567	, nodular melanoma
1568	, drain removal
1569	, yersinia bacteraemia
1570	, kidney small
1571	, foetal macrosomia
1572	, sinus headache
1573	, miller fisher syndrome
1574	, pancreatic polypeptide level abnormal
1575	, calcium ionised
1576	, economic problem
1577	, foreign body in eye
1578	, multi-vitamin deficiency
1579	, ovarian hyperfunction
1580	, iniencephaly
1581	, bladder dysplasia
1582	, probiotic therapy
1583	, diaphragm neoplasm
1584	, myocardial rupture
1585	, thrombosis prophylaxis
1586	, myocardial stunning
1587	, desmoplastic melanoma
1588	, oophorectomy
1589	, pulmonary paracoccidioidomycosis
1590	, immunosuppressant drug therapy
1591	, infusion
1592	, brown tumour
1593	, kwashiorkor
1594	, bowel movement irregularity
1595	, divorced
1596	, mini-tracheostomy
1597	, breast pain
1598	, neurofibroma
1599	, skin cancer
1600	, cystic angiomatosis
1601	, exposure to toxic agent
1602	, skin candida
1603	, vertigo cns origin
1604	, apgar score low
1605	, prescription form tampering
1606	, removal of epiphyseal fixation
1607	, glassy eyes
1608	, vulval cancer
1609	, pectus excavatum
1610	, abscess
1611	, cerebral microembolism
1612	, cerebellar mutism
1613	, vulvar melanosis
1614	, congenital coronary artery malformation
1615	, urine chloride
1616	, grip strength decreased
1617	, sinusitis aspergillus
1618	, thyroglossal cyst
1619	, neck crushing
1620	, purging
1621	, enteropathy-associated t-cell lymphoma
1622	, dysthymic disorder
1623	, pain management
1624	, prealbumin
1625	, pinguecula
1626	, thermal burns of eye
1627	, chromosomal mutation
1628	, muscular dystrophy
1629	, somnolence
1630	, drug dose omission by device
1631	, poikilocytosis
1632	, acupuncture
1633	, urachal abscess
1634	, myringotomy
1635	, dropped head syndrome
1636	, blood beta-d-glucan
1637	, megakaryocytes
1638	, hand-eye coordination impaired
1639	, keloid scar
1640	, eczema nummular
1641	, immotile cilia syndrome
1642	, giardiasis
1643	, alexia
1644	, artificial anus
1645	, spondylolisthesis
1646	, colour blindness
1647	, renal surgery
1648	, agonal death struggle
1649	, stroke in evolution
1650	, lichen nitidus
1651	, mental status changes
1652	, arterial ligation
1653	, body mass index abnormal
1654	, escherichia vaginitis
1655	, haemolytic anaemia enzyme specific
1656	, blood elastase
1657	, turbinectomy
1658	, persistent postural-perceptual dizziness
1659	, spermatocele
1660	, bone neoplasm
1661	, muscle fibrosis
1662	, pulmonary coccidioides
1663	, urethral fistula
1664	, prophylaxis of nausea and vomiting
1665	, microscopy
1666	, severe fever with thrombocytopenia syndrome
1667	, abo incompatibility
1668	, lack of spontaneous speech
1669	, generalised erythema
1670	, cell marker
1671	, ectopic calcitonin production
1672	, oculoauriculovertebral dysplasia
1673	, juvenile pilocytic astrocytoma
1674	, coccidioidomycosis
1675	, mucosa vesicle
1676	, nipple enlargement
1677	, neoplasm of thymus
1678	, colitis erosive
1679	, calcium deficiency
1680	, palatectomy
1681	, plasmacytosis
1682	, eye burns
1683	, faecal occult blood
1684	, antifungal treatment
1685	, acute haemorrhagic oedema of infancy
1686	, ovulation pain
1687	, recession of chamber angle of eye
1688	, remission not achieved
1689	, venous insufficiency
1690	, wrong drug
1691	, rectal polyp
1692	, inadequate osteointegration
1693	, single photon emission computerised tomogram abnormal
1694	, tooth erosion
1695	, muscle cramp
1696	, glomus jugulare tumour
1697	, hypothyroidism postoperative
1698	, sarcopenia
1699	, nerve degeneration
1700	, staphyloma
1701	, traumatic anuria
1702	, prepuce redundant
1703	, antifungal prophylaxis
1704	, extubation
1705	, clostridium difficile sepsis
1706	, non-economic loss
1707	, thrombotic microangiopathy
1708	, eczema infantile
1709	, thanatophoric dwarfism
1710	, primary hypogonadism
1711	, cancer pain
1712	, lentigo
1713	, migraine without aura
1714	, pain exacerbated
1715	, umbilical cord vascular disorder
1716	, cardiac asthma
1717	, nasal crusting
1718	, occupational asthma
1719	, breast oedema
1720	, subglottic laryngitis
1721	, blister rupture
1722	, gait spastic
1723	, hbv dna increased
1724	, adenocarcinoma of appendix
1725	, polymorphic light eruption
1726	, dry eye
1727	, hemisensory neglect
1728	, dreamy state
1729	, bradykinesia
1730	, meningeal leukaemia
1731	, sensory processing disorder
1732	, transverse presentation
1733	, erythroleukaemia
1734	, hyperchlorhydria
1735	, cystic lung disease
1736	, deafness neurosensory
1737	, multiple injuries
1738	, lip erosion
1739	, premenarche
1740	, hemiplegia
1741	, venomous bite
1742	, vasa praevia
1743	, ophthalmoplegia
1744	, reproductive tract disorder
1745	, elective procedure
1746	, truancy
1747	, dyslalia
1748	, foreign body
1749	, acalculia
1750	, rift valley fever
1751	, bilevel positive airway pressure
1752	, substance-induced psychotic disorder
1753	, myoglobin urine
1754	, abdominal cavity drainage
1755	, enzyme inhibition
1756	, tonsillar cyst
1757	, mediastinitis
1758	, tetralogy of fallot repair
1759	, tympanoplasty
1760	, cryoglobulins
1761	, urticaria papular
1762	, porokeratosis
1763	, ecg p wave inverted
1764	, pelvic mass
1765	, filariasis
1766	, paraparesis
1767	, drug dispensing error
1768	, laryngotracheal oedema
1769	, tension headache
1770	, drug effect delayed
1771	, threat of redundancy
1772	, small-for-size liver syndrome
