	sideefects
1222	, ephelides
1223	, tattoo
1224	, amimia
1225	, gastric polyps
1226	, external auditory canal atresia
1227	, lipidosis
1228	, soft tissue atrophy
1229	, angiolipoma
1230	, polyp
1231	, nervous system cyst
1232	, bone oedema
1233	, lupus myocarditis
1234	, unequal leg length acquired
1235	, diphtheria
1236	, selective mutism
1237	, suicidal ideation
1238	, hemihypertrophy
1239	, product impurity
1240	, ileocolic bypass
1241	, viral sepsis
1242	, teratogenicity
1243	, adrenal gland cancer
1244	, convulsion prophylaxis
1245	, haematology test abnormal
1246	, myiasis
1247	, vaginal contraceptive device expelled
1248	, device migration
1249	, pericarditis lupus
1250	, hair-thread tourniquet syndrome
1251	, atrophy
1252	, shunt blood flow excessive
1253	, rhinosporidiosis
1254	, desmoid tumour
1255	, vomiting psychogenic
1256	, burn oral cavity
1257	, csf shunt removal
1258	, tocolysis
1259	, biopsy lung
1260	, tracheoscopy
1261	, familial hemiplegic migraine
1262	, stress symptoms
1263	, nictitating spasm
1264	, swollen tongue
1265	, cataract diabetic
1266	, head and neck cancer
1267	, abnormal faeces
1268	, ultrasound kidney
1269	, stomach granuloma
1270	, metatarsus primus varus
1271	, red blood cell enzymes abnormal
1272	, gastric haemangioma
1273	, clamping of blood vessel
1274	, brain mass
1275	, oesophageal pain
1276	, eye laser scar
1277	, stiff leg syndrome
1278	, risk of future pregnancy miscarriage
1279	, osteomyelitis fungal
1280	, vulval leukoplakia
1281	, delivery
1282	, seasonal allergy
1283	, inadequate analgesia
1284	, stress incontinence
1285	, crowned dens syndrome
1286	, stoma obstruction
1287	, pulmonary valve repair
1288	, paraesthesia circumoral
1289	, vein pain
1290	, allergy prophylaxis
1291	, coccidioides encephalitis
1292	, excessive exercise
1293	, skin neoplasm excision
1294	, oligoastrocytoma
1295	, cervical cord compression
1296	, bloody discharge
1297	, spinal empyema
1298	, metastases to kidney
1299	, walking disability
1300	, venous angioma of brain
1301	, thromboendarterectomy
1302	, illusion
1303	, mastoid disorder
1304	, pharyngeal pouch
1305	, adjustment disorder with anxiety
1306	, lumbosacral plexopathy
1307	, anisochromia
1308	, night sweats
1309	, discogram
1310	, loss of proprioception
1311	, hypoglycaemic coma
1312	, keratosis obturans
1313	, vith nerve paresis
1314	, jaundice hepatocellular
1315	, ischaemia
1316	, excessive ocular convergence
1317	, disseminated cryptococcosis
1318	, ex-drug abuser
1319	, ethmoid sinus surgery
1320	, gait deviation
1321	, acne cystic
1322	, sacralisation
1323	, hypoplastic nasal cartilage
1324	, urobilinogen urine
1325	, meningitis mumps
1326	, drug effect incomplete
1327	, postictal headache
1328	, peri-implantitis
1329	, gram stain negative
1330	, cleft lip repair
1331	, skin plaque
1332	, reproductive toxicity
1333	, tinea blanca
1334	, nodule
1335	, skinfold measurement
1336	, retinal naevus
1337	, chest injury
1338	, x-linked lymphoproliferative syndrome
1339	, corrosive oropharyngeal injury
1340	, spinal cord injury cauda equina
1341	, cystic fibrosis
1342	, vitrectomy
1343	, cinchonism
1344	, illiteracy
1345	, tandem gait test
1346	, perinephric oedema
1347	, bile output
1348	, oligomenorrhoea
1349	, lupus encephalitis
1350	, koebner phenomenon
1351	, blepharophimosis
1352	, metastases to oesophagus
1353	, extradural haematoma
1354	, paraproteinaemia
1355	, nodular melanoma
1356	, drain removal
1357	, yersinia bacteraemia
1358	, kidney small
1359	, foetal macrosomia
1360	, sinus headache
1361	, miller fisher syndrome
1362	, pancreatic polypeptide level abnormal
1363	, economic problem
1364	, foreign body in eye
1365	, multi-vitamin deficiency
1366	, iniencephaly
1367	, bladder dysplasia
1368	, diaphragm neoplasm
1369	, myocardial rupture
1370	, thrombosis prophylaxis
1371	, desmoplastic melanoma
1372	, oophorectomy
1373	, immunosuppressant drug therapy
1374	, infusion
1375	, brown tumour
1376	, kwashiorkor
1377	, bowel movement irregularity
1378	, divorced
1379	, mini-tracheostomy
1380	, skin cancer
1381	, cystic angiomatosis
1382	, exposure to toxic agent
1383	, skin candida
1384	, vertigo cns origin
1385	, apgar score low
1386	, prescription form tampering
1387	, glassy eyes
1388	, vulval cancer
1389	, pectus excavatum
1390	, abscess
1391	, cerebellar mutism
1392	, vulvar melanosis
1393	, urine chloride
1394	, grip strength decreased
1395	, sinusitis aspergillus
1396	, thyroglossal cyst
1397	, neck crushing
1398	, purging
1399	, enteropathy-associated t-cell lymphoma
1400	, dysthymic disorder
1401	, pain management
1402	, prealbumin
1403	, pinguecula
1404	, chromosomal mutation
1405	, muscular dystrophy
1406	, drug dose omission by device
1407	, poikilocytosis
1408	, acupuncture
1409	, urachal abscess
1410	, myringotomy
1411	, dropped head syndrome
1412	, megakaryocytes
1413	, keloid scar
1414	, eczema nummular
1415	, immotile cilia syndrome
1416	, giardiasis
1417	, alexia
1418	, artificial anus
1419	, spondylolisthesis
1420	, colour blindness
1421	, agonal death struggle
1422	, stroke in evolution
1423	, lichen nitidus
1424	, mental status changes
1425	, body mass index abnormal
1426	, escherichia vaginitis
1427	, haemolytic anaemia enzyme specific
1428	, blood elastase
1429	, turbinectomy
1430	, persistent postural-perceptual dizziness
1431	, spermatocele
1432	, bone neoplasm
1433	, muscle fibrosis
1434	, microscopy
1435	, severe fever with thrombocytopenia syndrome
1436	, abo incompatibility
1437	, lack of spontaneous speech
1438	, generalised erythema
1439	, cell marker
1440	, ectopic calcitonin production
1441	, oculoauriculovertebral dysplasia
1442	, juvenile pilocytic astrocytoma
1443	, coccidioidomycosis
1444	, mucosa vesicle
1445	, nipple enlargement
1446	, neoplasm of thymus
1447	, colitis erosive
1448	, calcium deficiency
1449	, plasmacytosis
1450	, eye burns
1451	, faecal occult blood
1452	, antifungal treatment
1453	, acute haemorrhagic oedema of infancy
1454	, recession of chamber angle of eye
1455	, remission not achieved
1456	, venous insufficiency
1457	, wrong drug
1458	, rectal polyp
1459	, inadequate osteointegration
1460	, tooth erosion
1461	, muscle cramp
1462	, glomus jugulare tumour
1463	, nerve degeneration
1464	, staphyloma
1465	, prepuce redundant
1466	, antifungal prophylaxis
1467	, clostridium difficile sepsis
1468	, non-economic loss
1469	, thrombotic microangiopathy
1470	, eczema infantile
1471	, thanatophoric dwarfism
1472	, primary hypogonadism
1473	, cancer pain
1474	, lentigo
1475	, migraine without aura
1476	, pain exacerbated
1477	, cardiac asthma
1478	, nasal crusting
1479	, occupational asthma
1480	, breast oedema
1481	, subglottic laryngitis
1482	, blister rupture
1483	, gait spastic
1484	, hbv dna increased
1485	, adenocarcinoma of appendix
1486	, polymorphic light eruption
1487	, dry eye
1488	, hemisensory neglect
1489	, dreamy state
1490	, bradykinesia
1491	, meningeal leukaemia
1492	, sensory processing disorder
1493	, transverse presentation
1494	, erythroleukaemia
1495	, hyperchlorhydria
1496	, cystic lung disease
1497	, deafness neurosensory
1498	, multiple injuries
1499	, lip erosion
1500	, premenarche
1501	, hemiplegia
1502	, venomous bite
1503	, vasa praevia
1504	, ophthalmoplegia
1505	, reproductive tract disorder
1506	, elective procedure
1507	, truancy
1508	, dyslalia
1509	, foreign body
1510	, acalculia
1511	, rift valley fever
1512	, bilevel positive airway pressure
1513	, substance-induced psychotic disorder
1514	, abdominal cavity drainage
1515	, enzyme inhibition
1516	, tonsillar cyst
1517	, mediastinitis
1518	, tetralogy of fallot repair
1519	, tympanoplasty
1520	, cryoglobulins
1521	, urticaria papular
1522	, porokeratosis
1523	, ecg p wave inverted
1524	, pelvic mass
1525	, filariasis
1526	, paraparesis
1527	, drug dispensing error
1528	, laryngotracheal oedema
1529	, tension headache
1530	, drug effect delayed
1531	, threat of redundancy
1532	, small-for-size liver syndrome
1533	, seizure
1534	, fibrin d dimer normal
1535	, phakomatosis
1536	, oral pustule
1537	, otoplasty
1538	, jealous delusion
1539	, orbitotomy
1540	, withdrawal bleed
1541	, biliary dyskinesia
1542	, blunted affect
1543	, device adhesion issue
1544	, spastic diplegia
1545	, tumour lysis syndrome
1546	, bronchopneumonia
1547	, hepatic gas gangrene
1548	, leukoplakia oesophageal
1549	, tongue polyp
1550	, white clot syndrome
1551	, gastric sarcoma
1552	, eye muscle entrapment
1553	, oral allergy syndrome
1554	, ovarian torsion
1555	, retroperitonitis
1556	, malignant histiocytosis
1557	, premenstrual syndrome
1558	, biopsy peripheral nerve abnormal
1559	, murine typhus
1560	, portoenterostomy
1561	, anti-complement antibody
1562	, cylindruria
1563	, urticaria cholinergic
1564	, anti-thyroid antibody
1565	, hot flush
1566	, thyroid fibrosis
1567	, osteosynthesis
1568	, colectomy partial
1569	, high-grade b-cell lymphoma
1570	, foetal warfarin syndrome
1571	, suicide threat
1572	, biopsy intestine
1573	, phobic avoidance
1574	, chordae tendinae rupture
1575	, tracheal pain
1576	, dolichocolon acquired
1577	, pericardial mass
1578	, peripheral oedema neonatal
1579	, biopsy soft tissue
1580	, neoplasm
1581	, cor pulmonale chronic
1582	, choriocarcinoma
1583	, lymphoma
1584	, phosphenes
1585	, rosacea
1586	, meniscus removal
1587	, neuropathic pain
1588	, insulin autoimmune syndrome
1589	, choriomeningitis lymphocytic
1590	, drug cross-reactivity
1591	, starvation
1592	, idiopathic angioedema
1593	, cardiac cirrhosis
1594	, leukaemia basophilic
1595	, antithrombin iii deficiency
1596	, psittacosis
1597	, graft overgrowth
1598	, post procedural fever
1599	, infected fistula
1600	, musculoskeletal stiffness
1601	, placenta praevia
1602	, exposure to violent event
1603	, stasis dermatitis
1604	, teratoma of testis
1605	, smooth muscle antibody positive
1606	, eye ulcer
1607	, autophobia
1608	, tumour marker test
1609	, auricular pseudocyst
1610	, hypergeusia
1611	, inappropriate device programming
1612	, dural tear
1613	, skull fracture
1614	, intermediate uveitis
1615	, lymphoplasia
1616	, throat tightness
1617	, cervical laser therapy
1618	, forceps delivery
1619	, genitalia external painful
1620	, carbamoyl phosphate synthetase deficiency
1621	, feeling hot
1622	, tooth pulp haemorrhage
1623	, ludwig angina
1624	, hepatic rupture
1625	, product storage error
1626	, sialectasia
1627	, anterior chamber fibrin
1628	, human anaplasmosis
1629	, subdural effusion
1630	, desquamation gingival
1631	, mediastinal shift
1632	, medical device site hypersensitivity
1633	, stoma site ischaemia
1634	, device effect decreased
1635	, duodenal fistula
1636	, autonomic seizure
1637	, volvulus of bowel
1638	, pulmonary artery wall hypertrophy
1639	, combined pulmonary fibrosis and emphysema
1640	, extravasation
1641	, skin pressure mark
1642	, exposure via semen
1643	, hereditary ataxia
1644	, subcutaneous nodule
1645	, biliary cyst
1646	, vehicle solution use
1647	, device kink
1648	, carcinogenic effect in offspring
1649	, urinary sediment present
1650	, gallbladder empyema
1651	, breath sounds decreased
1652	, benign colonic polyp
1653	, angiokeratoma
1654	, spontaneous haematoma
1655	, non-cardiac chest pain
1656	, rachitic rosary
1657	, premature baby
1658	, myelomalacia
1659	, syncope vasovagal
1660	, laryngeal pain
1661	, caecopexy
1662	, amyloidosis senile
1663	, psychosocial support
1664	, anaemia vitamin b12 deficiency
1665	, chondrodynia
1666	, epiglottic cyst
1667	, ligamentitis
1668	, diarrhoea
1669	, unequal limb length
1670	, familial mediterranean fever
1671	, urine output
1672	, hypopyon
1673	, burn of internal organs
1674	, device-device incompatibility
1675	, solar elastosis
1676	, ureteral diverticulum
1677	, abscess of eyelid
1678	, skin adhesion
1679	, mouth injury
1680	, pathologic myopia
1681	, pneumonia lipoid
1682	, rebound eczema
1683	, exposed bone in jaw
1684	, parkinsonian rest tremor
1685	, psychomotor skills impaired
1686	, idiopathic capillaritis
1687	, fine motor skill dysfunction
1688	, angina gangrenous
1689	, sucrase-isomaltase deficiency
1690	, propofol infusion syndrome
1691	, brain damage
1692	, omphalitis
1693	, stoma site oedema
1694	, alkalosis hypokalaemic
1695	, colostomy infection
1696	, wrong dose
1697	, tracheal web
1698	, myositis ossificans
1699	, mouth cyst
1700	, procedural nausea
1701	, impaired gastric emptying
1702	, locomotive syndrome
1703	, sphincter of oddi dysfunction
1704	, plicated tongue
1705	, retro-pubic prostatectomy
1706	, sigmoidoscopy
1707	, follicular thyroid cancer
1708	, alagille syndrome
1709	, choroidal dystrophy
1710	, aesthesioneuroblastoma
1711	, nystagmus
1712	, candida endophthalmitis
1713	, eyelid pain
1714	, base excess positive
1715	, bronchogenic cyst
1716	, sleep study
1717	, fungus body fluid identified
1718	, bladder papilloma
1719	, hiv test negative
1720	, photorefractive keratectomy
1721	, folliculitis
1722	, muscle suture
1723	, sinus congestion
1724	, aorto-duodenal fistula
1725	, epstein-barr viraemia
1726	, lysozyme increased
1727	, corpora cavernosa surgery
1728	, post-anoxic myoclonus
1729	, superior limbic keratoconjunctivitis
1730	, oocyte donor
1731	, gastroptosis
1732	, hooded prepuce
1733	, glossopharyngeal neuralgia
1734	, biopsy vulva
1735	, uterine cystectomy
1736	, kabuki make-up syndrome
1737	, roux loop conversion
1738	, metastases to chest wall
1739	, herpes sepsis
1740	, stridor
1741	, somatoform disorder neurologic
1742	, hypothenar hammer syndrome
1743	, infected naevus
1744	, viral iritis
1745	, hearing aid user
1746	, acquired aminoaciduria
1747	, spousal abuse
1748	, blood folate
1749	, dyschezia
1750	, rash papular
1751	, granular cell tumour
1752	, mixed hepatocellular-cholestatic injury
1753	, belligerence
1754	, thirst
1755	, achlorhydria
1756	, yellow nail syndrome
1757	, coma neonatal
1758	, uterine polyp
1759	, loss of employment
1760	, gun shot wound
1761	, living in residential institution
1762	, mitochondrial toxicity
1763	, marsupialisation
1764	, pingueculitis
1765	, adipomastia
1766	, dermo-hypodermitis
1767	, microvascular angina
1768	, non-obstructive cardiomyopathy
1769	, leydig cell tumour of the testis
1770	, skeletal injury
1771	, luteal phase deficiency
1772	, normal pressure hydrocephalus
1773	, procedural pneumothorax
1774	, pericarditis mycoplasmal
1775	, heat oedema
1776	, gingival injury
1777	, plasmablastic lymphoma
1778	, myocardial bridging
1779	, adiposis dolorosa
1780	, paravenous drug administration
1781	, child abuse
1782	, biliary sepsis
1783	, vestibular nystagmus
1784	, refractory anaemia
1785	, abdominal adhesions
1786	, gingival polyp
1787	, sleep deficit
1788	, swallow study abnormal
1789	, chemodectoma
1790	, cardiac aneurysm
1791	, device deployment issue
1792	, gingivitis
1793	, anger
1794	, post infection glomerulonephritis
1795	, metastases to meninges
1796	, congenital osteodystrophy
1797	, lactase deficiency
1798	, seizure cluster
1799	, post-traumatic pain
