	sideefects
1246	, premature baby
1247	, myelomalacia
1248	, syncope vasovagal
1249	, caecopexy
1250	, amyloidosis senile
1251	, psychosocial support
1252	, chondrodynia
1253	, epiglottic cyst
1254	, ligamentitis
1255	, diarrhoea
1256	, unequal limb length
1257	, urine output
1258	, hypopyon
1259	, burn of internal organs
1260	, device-device incompatibility
1261	, solar elastosis
1262	, ureteral diverticulum
1263	, skin adhesion
1264	, mouth injury
1265	, pneumonia lipoid
1266	, rebound eczema
1267	, exposed bone in jaw
1268	, psychomotor skills impaired
1269	, angina gangrenous
1270	, propofol infusion syndrome
1271	, brain damage
1272	, omphalitis
1273	, stoma site oedema
1274	, wrong dose
1275	, tracheal web
1276	, myositis ossificans
1277	, mouth cyst
1278	, impaired gastric emptying
1279	, locomotive syndrome
1280	, sphincter of oddi dysfunction
1281	, plicated tongue
1282	, retro-pubic prostatectomy
1283	, sigmoidoscopy
1284	, choroidal dystrophy
1285	, nystagmus
1286	, candida endophthalmitis
1287	, base excess positive
1288	, bronchogenic cyst
1289	, sleep study
1290	, fungus body fluid identified
1291	, hiv test negative
1292	, photorefractive keratectomy
1293	, folliculitis
1294	, epstein-barr viraemia
1295	, corpora cavernosa surgery
1296	, post-anoxic myoclonus
1297	, oocyte donor
1298	, gastroptosis
1299	, hooded prepuce
1300	, biopsy vulva
1301	, kabuki make-up syndrome
1302	, roux loop conversion
1303	, metastases to chest wall
1304	, herpes sepsis
1305	, stridor
1306	, hypothenar hammer syndrome
1307	, viral iritis
1308	, hearing aid user
1309	, spousal abuse
1310	, blood folate
1311	, dyschezia
1312	, rash papular
1313	, mixed hepatocellular-cholestatic injury
1314	, belligerence
1315	, thirst
1316	, achlorhydria
1317	, yellow nail syndrome
1318	, coma neonatal
1319	, uterine polyp
1320	, loss of employment
1321	, gun shot wound
1322	, mitochondrial toxicity
1323	, marsupialisation
1324	, pingueculitis
1325	, adipomastia
1326	, dermo-hypodermitis
1327	, microvascular angina
1328	, non-obstructive cardiomyopathy
1329	, leydig cell tumour of the testis
1330	, skeletal injury
1331	, normal pressure hydrocephalus
1332	, heat oedema
1333	, gingival injury
1334	, plasmablastic lymphoma
1335	, adiposis dolorosa
1336	, child abuse
1337	, biliary sepsis
1338	, vestibular nystagmus
1339	, refractory anaemia
1340	, sleep deficit
1341	, swallow study abnormal
1342	, gingivitis
1343	, metastases to meninges
1344	, lactase deficiency
1345	, seizure cluster
1346	, post-traumatic pain
1347	, hemipelvectomy
1348	, avian influenza
1349	, anti-aquaporin-4 antibody positive
1350	, accidental drug intake by child
1351	, adenomatous polyposis coli
1352	, 5'-oligoadenylate synthetase test increased
1353	, circulating anticoagulant
1354	, pythium insidiosum infection
1355	, tumour of ampulla of vater
1356	, walking aid user
1357	, lymphoedema
1358	, bladder metaplasia
1359	, acoustic shock
1360	, anencephaly
1361	, alcoholism
1362	, milk-alkali syndrome
1363	, nasal sinus drainage
1364	, metastatic glioma
1365	, limb prosthesis user
1366	, hepatitis b dna assay
1367	, acquired porphyria
1368	, oedema neonatal
1369	, transient psychosis
1370	, blood corticotrophin
1371	, itching scar
1372	, systemic sclerosis
1373	, hypercapnia
1374	, keratotomy
1375	, proximal focal femoral deficiency
1376	, blood chloride
1377	, brain midline shift
1378	, bone graft
1379	, poverty of speech
1380	, syndesmophyte
1381	, eye opacity
1382	, eustachian tube stenosis
1383	, vasospasm
1384	, aura
1385	, floating patella
1386	, acanthoma
1387	, preoperative hormone treatment
1388	, dyslexia
1389	, acute chest syndrome
1390	, floppy infant
1391	, wheezing
1392	, arteriosclerosis moenckeberg-type
1393	, oesophagogastric fundoplasty
1394	, hiv test
1395	, laminaplasty
1396	, alcoholic
1397	, cluster headache
1398	, muscle tightness
1399	, fibrosing colonopathy
1400	, blood bilirubin
1401	, apraxia
1402	, phacotrabeculectomy
1403	, deja vu
1404	, petit mal epilepsy
1405	, pseudocyst
1406	, extra-osseous ewing's sarcoma recurrent
1407	, erythema elevatum diutinum
1408	, diuretic therapy
1409	, scarlet fever
1410	, vascular anomaly
1411	, nicotine poisoning
1412	, cutaneous t-cell dyscrasia
1413	, biliary polyp
1414	, death
1415	, pyloric sphincter insufficiency
1416	, animal attack
1417	, daydreaming
1418	, cold sweat
1419	, cyp2d6 polymorphism
1420	, limb immobilisation
1421	, ph body fluid abnormal
1422	, gingival pruritus
1423	, amputee
1424	, uvular spasm
1425	, acrodynia
1426	, verbal abuse
1427	, exploding head syndrome
1428	, eyelid skin dryness
1429	, fear of crowded places
1430	, pulmonary pain
1431	, mixed oligo-astrocytoma
1432	, baltic myoclonic epilepsy
1433	, multiple use of single-use product
1434	, corneal bleb
1435	, colectomy total
1436	, foetal death
1437	, anal erosion
1438	, leukocyte antigen b-27 positive
1439	, cardiospasm
1440	, congenital bowing of long bones
1441	, familial hypocalciuric hypercalcaemia
1442	, albinism
1443	, actinic cheilitis
1444	, reflux gastritis
1445	, retching
1446	, rhabdoid tumour
1447	, vulval oedema
1448	, bronchopneumopathy
1449	, genitourinary symptom
1450	, glucose-6-phosphate dehydrogenase abnormal
1451	, upper limb fracture
1452	, skin graft detachment
1453	, drug effect prolonged
1454	, throat cancer
1455	, reflux laryngitis
1456	, benign neoplasm of epididymis
1457	, neoplasm recurrence
1458	, popliteal pulse
1459	, respite care
1460	, device occlusion
1461	, negative thoughts
1462	, salivary duct inflammation
1463	, gambling
1464	, fibromatosis
1465	, skin fissures
1466	, violent ideation
1467	, lichen planus
1468	, menstrual cycle management
1469	, primary effusion lymphoma
1470	, blood alcohol
1471	, apathy
1472	, acute cardiac event
1473	, laparotomy
1474	, vocal cord dysfunction
1475	, needle issue
1476	, skin striae
1477	, platelet factor 4
1478	, myxoid cyst
1479	, palmar-plantar erythrodysaesthesia syndrome
1480	, symphysiolysis
1481	, weight gain poor
1482	, fungating wound
1483	, smallpox
1484	, endotoxic shock
1485	, wrong dosage formulation
1486	, late developer
1487	, lid lag
1488	, fear of death
1489	, paralytic gait
1490	, ciliary muscle spasm
1491	, pseudomeningocele
1492	, amoebiasis
1493	, choroid tubercles
1494	, maternal death during childbirth
1495	, alveoloplasty
1496	, stoma site pruritus
1497	,  auditory
1498	, bleeding time shortened
1499	, drug toxicity
1500	, hypocoagulable state
1501	, ischaemic heart disease prophylaxis
1502	, platelet toxicity
1503	, hypersexuality
1504	, bloody airway discharge
1505	, human bocavirus infection
1506	, hidradenitis
1507	, lymphorrhoea
1508	, beckwith-wiedemann syndrome
1509	, aorta hypoplasia
1510	, hemiparesis
1511	, carcinoid crisis
1512	, injury
1513	, exaggerated startle response
1514	, buttock pain
1515	, embolism venous
1516	, orthopnoea
1517	, xanthelasma
1518	, iris injury
1519	, cleft lip
1520	, vocal cord polyp
1521	, pulmonary eosinophilia
1522	, subdural empyema
1523	, drug effect faster than expected
1524	, puerperal pyrexia
1525	, q fever
1526	, cough decreased
1527	, gingival hyperpigmentation
1528	, gastroplasty
1529	, penile adhesion
1530	, tonic posturing
1531	, coccydynia
1532	, oil acne
1533	, alkaptonuria
1534	, muscle fatigue
1535	,  male
1536	, cholestasis
1537	, mutism
1538	, drug effect variable
1539	, t-cell receptor gene rearrangement test
1540	, polydactyly
1541	, chimerism
1542	, colon polypectomy
1543	, vascular access site haemorrhage
1544	, moaning
1545	, band sensation
1546	, tooth avulsion
1547	, body height
1548	, acne cosmetica
1549	,  antepartum
1550	, serology test
1551	, mutagenic effect
1552	, transplant evaluation
1553	, genu varum
1554	, penile odour
1555	, fungal oesophagitis
1556	, proctocolitis
1557	, morning glory syndrome
1558	, myoclonic epilepsy and ragged-red fibres
1559	, device end of service
1560	, cryptorchism
1561	, clonus
1562	, eye excision
1563	, lupus pneumonitis
1564	, bicuspid pulmonary valve
1565	, tinea faciei
1566	, abscess management
1567	, brain death
1568	, hip surgery
1569	, physical assault
1570	, drug delivery device removal
1571	, marasmus
1572	,  persecutory type
1573	, perineal repair breakdown
1574	, lymph nodes scan abnormal
1575	, cystitis erosive
1576	, sleep sex
1577	, phobia
1578	, feeling hot and cold
1579	, germ cell neoplasm
1580	, glioblastoma
1581	, morbid thoughts
1582	, thyroplasty
1583	, sequestrectomy
1584	, nail psoriasis
1585	, impaired ability to use machinery
1586	, fluid overload
1587	, mixed receptive-expressive language disorder
1588	, cervicectomy
1589	, maintenance of anaesthesia
1590	, normal delivery
1591	, polyglandular disorder
1592	, rash papulosquamous
1593	, imminent abortion
1594	, volvulus
1595	, boredom
1596	, amoebic lung abscess
1597	, alveolar aeration excessive
1598	, vaginal pain
1599	, stubbornness
1600	, feeling jittery
1601	, malacoplakia vesicae
1602	, palatal implant
1603	, biopsy
1604	, masked facies
1605	, myometritis
1606	, post transfusion purpura
1607	, neoplasm prophylaxis
1608	, preventive surgery
1609	, schizophrenia
1610	, tympanometry abnormal
1611	, spleen palpable
1612	, combined hyperlipidaemia
1613	, sclerema
1614	, dermoid cyst of ovary
1615	, palatal ulcer
1616	, bronchial injury
1617	, rhinitis hypertrophic
1618	, imaging procedure
1619	, multiple lentigines syndrome
1620	, atopy
1621	, memory impairment
1622	, mandibulectomy
1623	, small airways disease
1624	, polydipsia
1625	, indwelling catheter management
1626	, stent-graft malfunction
1627	, pneumonia fungal
1628	, ganglion
1629	, hypophysitis
1630	, blood potassium
1631	, mixed dementia
1632	, urostomy
1633	, cystopexy
1634	, lymphocytic hypophysitis
1635	, papulopustular rosacea
1636	, open wound
1637	, lupus vulgaris
1638	, calculus bladder
1639	, jaundice neonatal
1640	, venous lake
1641	, pelvic discomfort
1642	, gastro-jejunostomy
1643	, gait inability
1644	, sympathectomy
1645	, overweight
1646	, atelectasis neonatal
1647	, familial risk factor
1648	, mesomelia
1649	, engraft failure
1650	, massage
1651	, nasal flaring
1652	, blood uric acid
1653	, oscillopsia
1654	, erythroblast morphology abnormal
1655	, haemodialysis-induced symptom
1656	, taeniasis
1657	, retirement
1658	, furuncle
1659	, trichodysplasia spinulosa
1660	, vaginal atresia
1661	, therapeutic response unexpected with drug substitution
1662	, injury asphyxiation
1663	, soliloquy
1664	, congenital floppy infant
1665	, fontanelle bulging
1666	, acquired epileptic aphasia
1667	, sporotrichosis
1668	, brain herniation
1669	,  visual
1670	, nasal cavity packing
1671	, cerebellar cognitive affective syndrome
1672	, acholia
1673	, pseudostrabismus
1674	, scleral graft
1675	, tattoo excision
1676	, histology
1677	, sturge-weber syndrome
1678	, pericardial drainage
1679	, typhus
1680	, thyroxine
1681	, victim of crime
1682	, genital labial adhesions
1683	, intracranial injury
1684	, chronic villitis of unknown etiology
1685	, colon gangrene
1686	, schizophreniform disorder
1687	, porphyrins urine abnormal
1688	, early menarche
1689	, vocal cordectomy
1690	, vertebroplasty
1691	, premature delivery
1692	, lung volume reduction surgery
1693	, ultrasound scan
1694	, subcutaneous haematoma
1695	, tricuspid valve thickening
1696	, vulva injury
1697	, bursitis
1698	, urine zinc
1699	, micrographic skin surgery
1700	, anal spasm
1701	, epidural empyema
1702	, soft tissue swelling
1703	, xanthochromia
1704	, nasal cavity mass
1705	, spider vein
1706	, aortic valvotomy
1707	, diabetic bullosis
1708	, back pain
1709	, organ donor
1710	, anti-aquaporin-4 antibody
1711	, urticaria contact
1712	, eyeball rupture
1713	, neonatal leukaemia
1714	, vulvar dysplasia
1715	, drop attacks
1716	, paraoesophageal abscess
1717	, eunuchoidism
1718	, superficial injury of eye
1719	, myoglobin blood present
1720	, lacrimal sac cellulitis
1721	, hydroureter
1722	, brachial plexopathy
1723	, anisakiasis
1724	, reocclusion
1725	, thermal burn
1726	, nausea
1727	, visual acuity tests
1728	, hernia hiatus repair
1729	, pemphigus
1730	, radiation thyroiditis
1731	, cholecystitis acute
1732	, diaphragmatic injury
1733	, cement embolism
1734	, xanthoma
1735	, intention tremor
1736	, influenza like illness
1737	, demodicidosis
1738	, osteosarcoma localised
1739	, thymus enlargement
1740	, pubic rami fracture
1741	, monocyte count
1742	, iridocyclitis
1743	, keratolysis exfoliativa acquired
1744	, fasciitis
1745	, synoviorthesis
1746	, mass excision
1747	, niemann-pick disease
1748	, breast mass
1749	, embolectomy
1750	, ptosis repair
1751	, hepatojugular reflux
1752	, pityriasis rubra pilaris
1753	, allergy test
1754	, gingivectomy
1755	, septoplasty
1756	, oxygen therapy
1757	, cosmetic body piercing
1758	, excessive dietary fibre intake
1759	, delayed puberty
1760	, middle insomnia
1761	, meconium plug syndrome
1762	, skeletal muscle enzymes
1763	, bone metabolism biochemical marker increased
1764	, lymphocele
1765	, head circumference
1766	, vulval haematoma
1767	, vaginal ph abnormal
1768	, afterbirth pain
1769	, ainhum
1770	, migration of implanted drug
1771	, congenital nystagmus
1772	, seminal vesicular calculus
1773	, drug dispensing issue
1774	, arthralgia
1775	, anovulatory cycle
1776	, cystocele
1777	, legionella serology
1778	, platypnoea
1779	, pyruvate carboxylase deficiency
1780	, carpus curvus
1781	, porphyrinuria
1782	, tumour thrombosis
1783	, abstains from alcohol
1784	, cheilosis
1785	, aldolase
1786	, limb asymmetry
1787	, herbal toxicity
1788	, pus in stool
1789	, disinhibition
1790	, hepatic pain
1791	, food craving
1792	, edentulous
1793	, pulmonary artery banding
1794	, breech delivery
1795	, liver palpable
1796	, steatorrhoea
1797	, maxillofacial sinus neoplasm
1798	, blood testosterone
1799	, drowning
1800	, leukocoria
1801	, radiography guided aspiration
1802	, microvillous inclusion disease
1803	, shock symptom
1804	, deformity thorax
1805	, exposure via unknown route
1806	, cemento osseous dysplasia
1807	, non-dipping
1808	, ecthyma
1809	, chondrodystrophy
1810	, dental fistula
1811	, prolapse
1812	, parachute mitral valve
1813	, fibrous cortical defect
1814	, radiation fibrosis - lung
1815	, tubal rupture
1816	, culture
1817	, limb crushing injury
1818	, symptom recurrence
1819	, bloom syndrome
1820	, faecalith
1821	, biopsy brain
1822	, foetal damage
1823	, plasmodium vivax infection
1824	, acquired phimosis
1825	, chordee
1826	, sick building syndrome
1827	, inguinal mass
1828	, dysacusis
1829	, eye luxation
1830	, biopsy gingival
1831	, dacryocystitis
1832	, von willebrand^s factor inhibition
1833	, leukoaraiosis
1834	, metaplasia
1835	, blood brain barrier defect
1836	, amusia
1837	, cholecystitis
1838	, lissencephaly
1839	, pulmonary bulla
1840	, diaphragmatic rupture
1841	, rash
1842	, myringitis bullous
1843	, exfoliative rash
1844	, schwannoma
1845	, rhabdoid tumour of the kidney
1846	, external ear pain
1847	, dependent rubor
1848	, eye redness
1849	, hydrocele excision
1850	, kidney ablation
1851	, x-ray therapy to lung
1852	, inadequate diet
1853	, prolonged labour
1854	, psychogenic pseudosyncope
1855	, pre-existing disease
1856	, peritoneal lavage
1857	, nightmare
1858	, dyspnoea exacerbated
1859	, device inversion
1860	, sialocele
1861	, nuchal rigidity
1862	, ph body fluid
