	sideefects
1216	, burns second degree
1217	, device colour issue
1218	, adenoiditis
1219	, hepatic cyst
1220	, menopausal symptoms
1221	, fibromuscular dysplasia
1222	, skin warm
1223	, cold-stimulus headache
1224	, metastases to lymph nodes
1225	, oedema mouth
1226	, craniorachischisis
1227	, epiglottic mass
1228	, holmes tremor
1229	, tumour pseudoprogression
1230	, virologic failure
1231	, exposure to communicable disease
1232	, metastases to abdominal wall
1233	, acquired c1 inhibitor deficiency
1234	, hand-foot-genital syndrome
1235	, diffuse lamellar keratitis
1236	, euphoric mood
1237	, her-2 protein overexpression
1238	, accidental use of placebo
1239	, gastric xanthoma
1240	, angina bullosa haemorrhagica
1241	, fulguration
1242	, argyria
1243	, primary ciliary dyskinesia
1244	, tilted disc syndrome
1245	, cephalo-pelvic disproportion
1246	, carditis
1247	, slit-lamp tests abnormal
1248	, cerebral reperfusion injury
1249	, pterygium
1250	, episcleritis
1251	, deaf mutism
1252	, fibrodysplasia ossificans progressiva
1253	, chemotherapy extravasation management
1254	, dyscalculia
1255	, bone marrow harvest
1256	, amniorrhexis
1257	, ammonia abnormal
1258	, thyroid cyst
1259	, endosalpingiosis
1260	, cyclopia
1261	, hla marker study
1262	, blood fibrinogen
1263	, jugular vein thrombosis
1264	, oesophageal anastomosis
1265	, catheter site swelling
1266	, aorticopulmonary window repair
1267	, tidal volume decreased
1268	, non-24-hour sleep-wake disorder
1269	, babesiosis
1270	, cns ventriculitis
1271	, aneurysm
1272	, mirror syndrome
1273	, meningocele
1274	, leukodystrophy
1275	, supranuclear palsy
1276	, hypertrophy breast
1277	, device programming error
1278	, granuloma skin
1279	, guttate psoriasis
1280	, pupillotonia
1281	, gastritis hypertrophic
1282	, measles
1283	, leishmaniasis
1284	, streptococcal impetigo
1285	, heat rash
1286	, thumb sucking
1287	, incest
1288	, petechiae
1289	, dysuria
1290	, hyperactive pharyngeal reflex
1291	, umbilical discharge
1292	, vocal cord cyst
1293	, karnofsky scale
1294	, silent thyroiditis
1295	, skin bleeding
1296	, hippocampal sclerosis
1297	, forced vital capacity
1298	, ureteric calculus removal
1299	, jaundice acholuric
1300	, skin indentation
1301	, familial amyloidosis
1302	, oral herpes
1303	, drug dispensed to wrong patient
1304	, meningitis
1305	, conjunctival follicles
1306	, delayed delivery
1307	, pulmonary vasculitis
1308	, complement split products increased
1309	, carboxyhaemoglobinaemia
1310	, vulval neoplasm
1311	, nasal dryness
1312	, biliary hamartoma
1313	, fungal rash
1314	, foreign body trauma
1315	, urine oxalate
1316	, jejunitis
1317	, ephelides
1318	, tattoo
1319	, histiocytic sarcoma
1320	, amimia
1321	, myoglobinuria
1322	, gastric polyps
1323	, external auditory canal atresia
1324	, lipidosis
1325	, soft tissue atrophy
1326	, angiolipoma
1327	, polyp
1328	, nervous system cyst
1329	, bone oedema
1330	, lupus myocarditis
1331	, unequal leg length acquired
1332	, diphtheria
1333	, selective mutism
1334	, suicidal ideation
1335	, hemihypertrophy
1336	, product impurity
1337	, ileocolic bypass
1338	, viral sepsis
1339	, teratogenicity
1340	, adrenal gland cancer
1341	, convulsion prophylaxis
1342	, haematology test abnormal
1343	, myiasis
1344	, vaginal contraceptive device expelled
1345	, device migration
1346	, pericarditis lupus
1347	, hair-thread tourniquet syndrome
1348	, atrophy
1349	, shunt blood flow excessive
1350	, rhinosporidiosis
1351	, desmoid tumour
1352	, vomiting psychogenic
1353	, blood bilirubin abnormal
1354	, burn oral cavity
1355	, csf shunt removal
1356	, hip deformity
1357	, lecithin-cholesterol acyltransferase deficiency
1358	, synovial fluid analysis abnormal
1359	, tocolysis
1360	, biopsy lung
1361	, tracheoscopy
1362	, familial hemiplegic migraine
1363	, stress symptoms
1364	, nictitating spasm
1365	, swollen tongue
1366	, cataract diabetic
1367	, head and neck cancer
1368	, abnormal faeces
1369	, ultrasound kidney
1370	, polychondritis
1371	, stomach granuloma
1372	, metatarsus primus varus
1373	, red blood cell enzymes abnormal
1374	, gastric haemangioma
1375	, clamping of blood vessel
1376	, brain mass
1377	, oesophageal pain
1378	, eye laser scar
1379	, uterine cervical squamous metaplasia
1380	, stiff leg syndrome
1381	, risk of future pregnancy miscarriage
1382	, osteomyelitis fungal
1383	, vulval leukoplakia
1384	, delivery
1385	, seasonal allergy
1386	, inadequate analgesia
1387	, stress incontinence
1388	, crowned dens syndrome
1389	, stoma obstruction
1390	, pulmonary valve repair
1391	, paraesthesia circumoral
1392	, vein pain
1393	, allergy prophylaxis
1394	, coccidioides encephalitis
1395	, excessive exercise
1396	, skin neoplasm excision
1397	, oligoastrocytoma
1398	, cervical cord compression
1399	, right ventricular heave
1400	, bloody discharge
1401	, spinal empyema
1402	, metastases to kidney
1403	, walking disability
1404	, venous angioma of brain
1405	, thromboendarterectomy
1406	, illusion
1407	, mastoid disorder
1408	, pharyngeal pouch
1409	, adjustment disorder with anxiety
1410	, lumbosacral plexopathy
1411	, anisochromia
1412	, night sweats
1413	, discogram
1414	, loss of proprioception
1415	, hypoglycaemic coma
1416	, keratosis obturans
1417	, vith nerve paresis
1418	, jaundice hepatocellular
1419	, ischaemia
1420	, excessive ocular convergence
1421	, disseminated cryptococcosis
1422	, ex-drug abuser
1423	, poor quality drug administered
1424	, ethmoid sinus surgery
1425	, gait deviation
1426	, acne cystic
1427	, sacralisation
1428	, hypoplastic nasal cartilage
1429	, urobilinogen urine
1430	, meningitis mumps
1431	, drug effect incomplete
1432	, postictal headache
1433	, peri-implantitis
1434	, gram stain negative
1435	, cleft lip repair
1436	, skin plaque
1437	, reproductive toxicity
1438	, tinea blanca
1439	, nodule
1440	, skinfold measurement
1441	, retinal naevus
1442	, chest injury
1443	, x-linked lymphoproliferative syndrome
1444	, corrosive oropharyngeal injury
1445	, spinal cord injury cauda equina
1446	, cystic fibrosis
1447	, vitrectomy
1448	, cinchonism
1449	, illiteracy
1450	, tandem gait test
1451	, perinephric oedema
1452	, bile output
1453	, oligomenorrhoea
1454	, lupus encephalitis
1455	, koebner phenomenon
1456	, blepharophimosis
1457	, metastases to oesophagus
1458	, extradural haematoma
1459	, paraproteinaemia
1460	, nodular melanoma
1461	, drain removal
1462	, yersinia bacteraemia
1463	, kidney small
1464	, foetal macrosomia
1465	, sinus headache
1466	, miller fisher syndrome
1467	, pancreatic polypeptide level abnormal
1468	, economic problem
1469	, foreign body in eye
1470	, multi-vitamin deficiency
1471	, iniencephaly
1472	, bladder dysplasia
1473	, probiotic therapy
1474	, diaphragm neoplasm
1475	, myocardial rupture
1476	, thrombosis prophylaxis
1477	, desmoplastic melanoma
1478	, oophorectomy
1479	, immunosuppressant drug therapy
1480	, infusion
1481	, brown tumour
1482	, kwashiorkor
1483	, bowel movement irregularity
1484	, divorced
1485	, mini-tracheostomy
1486	, skin cancer
1487	, cystic angiomatosis
1488	, exposure to toxic agent
1489	, skin candida
1490	, vertigo cns origin
1491	, apgar score low
1492	, prescription form tampering
1493	, glassy eyes
1494	, vulval cancer
1495	, pectus excavatum
1496	, abscess
1497	, cerebellar mutism
1498	, vulvar melanosis
1499	, urine chloride
1500	, grip strength decreased
1501	, sinusitis aspergillus
1502	, thyroglossal cyst
1503	, neck crushing
1504	, purging
1505	, enteropathy-associated t-cell lymphoma
1506	, dysthymic disorder
1507	, pain management
1508	, prealbumin
1509	, pinguecula
1510	, thermal burns of eye
1511	, chromosomal mutation
1512	, muscular dystrophy
1513	, drug dose omission by device
1514	, poikilocytosis
1515	, acupuncture
1516	, urachal abscess
1517	, myringotomy
1518	, dropped head syndrome
1519	, megakaryocytes
1520	, hand-eye coordination impaired
1521	, keloid scar
1522	, eczema nummular
1523	, immotile cilia syndrome
1524	, giardiasis
1525	, alexia
1526	, artificial anus
1527	, spondylolisthesis
1528	, colour blindness
1529	, agonal death struggle
1530	, stroke in evolution
1531	, lichen nitidus
1532	, mental status changes
1533	, body mass index abnormal
1534	, escherichia vaginitis
1535	, haemolytic anaemia enzyme specific
1536	, blood elastase
1537	, turbinectomy
1538	, persistent postural-perceptual dizziness
1539	, spermatocele
1540	, bone neoplasm
1541	, muscle fibrosis
1542	, prophylaxis of nausea and vomiting
1543	, microscopy
1544	, severe fever with thrombocytopenia syndrome
1545	, abo incompatibility
1546	, lack of spontaneous speech
1547	, generalised erythema
1548	, cell marker
1549	, ectopic calcitonin production
1550	, oculoauriculovertebral dysplasia
1551	, juvenile pilocytic astrocytoma
1552	, coccidioidomycosis
1553	, mucosa vesicle
1554	, nipple enlargement
1555	, neoplasm of thymus
1556	, colitis erosive
1557	, calcium deficiency
1558	, plasmacytosis
1559	, eye burns
1560	, faecal occult blood
1561	, antifungal treatment
1562	, acute haemorrhagic oedema of infancy
1563	, recession of chamber angle of eye
1564	, remission not achieved
1565	, venous insufficiency
1566	, wrong drug
1567	, rectal polyp
1568	, inadequate osteointegration
1569	, tooth erosion
1570	, muscle cramp
1571	, glomus jugulare tumour
1572	, nerve degeneration
1573	, staphyloma
1574	, traumatic anuria
1575	, prepuce redundant
1576	, antifungal prophylaxis
1577	, extubation
1578	, clostridium difficile sepsis
1579	, non-economic loss
1580	, thrombotic microangiopathy
1581	, eczema infantile
1582	, thanatophoric dwarfism
1583	, primary hypogonadism
1584	, cancer pain
1585	, lentigo
1586	, migraine without aura
1587	, pain exacerbated
1588	, umbilical cord vascular disorder
1589	, cardiac asthma
1590	, nasal crusting
1591	, occupational asthma
1592	, breast oedema
1593	, subglottic laryngitis
1594	, blister rupture
1595	, gait spastic
1596	, hbv dna increased
1597	, adenocarcinoma of appendix
1598	, polymorphic light eruption
1599	, dry eye
1600	, hemisensory neglect
1601	, dreamy state
1602	, bradykinesia
1603	, meningeal leukaemia
1604	, sensory processing disorder
1605	, transverse presentation
1606	, erythroleukaemia
1607	, hyperchlorhydria
1608	, cystic lung disease
1609	, deafness neurosensory
1610	, multiple injuries
1611	, lip erosion
1612	, premenarche
1613	, hemiplegia
1614	, venomous bite
1615	, vasa praevia
1616	, ophthalmoplegia
1617	, reproductive tract disorder
1618	, elective procedure
1619	, truancy
1620	, dyslalia
1621	, foreign body
1622	, acalculia
1623	, rift valley fever
1624	, bilevel positive airway pressure
1625	, substance-induced psychotic disorder
1626	, myoglobin urine
1627	, abdominal cavity drainage
1628	, enzyme inhibition
1629	, tonsillar cyst
1630	, mediastinitis
1631	, tetralogy of fallot repair
1632	, tympanoplasty
1633	, cryoglobulins
1634	, urticaria papular
1635	, porokeratosis
1636	, ecg p wave inverted
1637	, pelvic mass
1638	, filariasis
1639	, paraparesis
1640	, drug dispensing error
1641	, laryngotracheal oedema
1642	, tension headache
1643	, drug effect delayed
1644	, threat of redundancy
1645	, small-for-size liver syndrome
1646	, seizure
1647	, fibrin d dimer normal
1648	, phakomatosis
1649	, oral pustule
1650	, otoplasty
1651	, jealous delusion
1652	, orbitotomy
1653	, withdrawal bleed
1654	, biliary dyskinesia
1655	, blunted affect
1656	, device adhesion issue
1657	, spastic diplegia
1658	, tumour lysis syndrome
1659	, bronchopneumonia
1660	, hepatic gas gangrene
1661	, leukoplakia oesophageal
1662	, tongue polyp
1663	, white clot syndrome
1664	, gastric sarcoma
1665	, eye muscle entrapment
1666	, oral allergy syndrome
1667	, ovarian torsion
1668	, retroperitonitis
1669	, malignant histiocytosis
1670	, thrombophlebitis of vena cava
1671	, premenstrual syndrome
1672	, biopsy peripheral nerve abnormal
1673	, murine typhus
1674	, portoenterostomy
1675	, anti-complement antibody
1676	, gastritis alcoholic
1677	, vertigo positional
1678	, lymphangitis
1679	, cylindruria
1680	, urticaria cholinergic
1681	, anti-thyroid antibody
1682	, hot flush
1683	, thyroid fibrosis
1684	, osteosynthesis
1685	, colectomy partial
1686	, high-grade b-cell lymphoma
1687	, foetal warfarin syndrome
1688	, suicide threat
1689	, biopsy intestine
1690	, phobic avoidance
1691	, chordae tendinae rupture
1692	, tracheal pain
1693	, dolichocolon acquired
1694	, pericardial mass
1695	, peripheral oedema neonatal
1696	, biopsy soft tissue
1697	, neoplasm
1698	, cor pulmonale chronic
1699	, choriocarcinoma
1700	, lymphoma
1701	, phosphenes
1702	, rosacea
1703	, meniscus removal
1704	, neuropathic pain
1705	, insulin autoimmune syndrome
1706	, choriomeningitis lymphocytic
1707	, drug cross-reactivity
1708	, starvation
1709	, idiopathic angioedema
1710	, cardiac cirrhosis
1711	, product communication issue
1712	, leukaemia basophilic
1713	, antithrombin iii deficiency
1714	, psittacosis
1715	, graft overgrowth
1716	, hepatocellular injury
1717	, post procedural fever
1718	, infected fistula
1719	, musculoskeletal stiffness
1720	, congenital knee deformity
1721	, placenta praevia
1722	, exposure to violent event
1723	, stasis dermatitis
1724	, teratoma of testis
1725	, smooth muscle antibody positive
1726	, black piedra
1727	, eye ulcer
1728	, autophobia
1729	, tumour marker test
1730	, auricular pseudocyst
1731	, post-traumatic neuralgia
1732	, hypergeusia
1733	, inappropriate device programming
1734	, dural tear
1735	, skull fracture
1736	, intermediate uveitis
1737	, lymphoplasia
1738	, throat tightness
1739	, cervical laser therapy
1740	, forceps delivery
1741	, genitalia external painful
1742	, carbamoyl phosphate synthetase deficiency
1743	, feeling hot
1744	, tooth pulp haemorrhage
1745	, ludwig angina
1746	, hepatic rupture
1747	, product storage error
1748	, sialectasia
1749	, anterior chamber fibrin
1750	, human anaplasmosis
1751	, subdural effusion
1752	, desquamation gingival
1753	, mediastinal shift
1754	, medical device site hypersensitivity
1755	, stoma site ischaemia
1756	, device effect decreased
1757	, duodenal fistula
1758	, autonomic seizure
1759	, epiphyseal fracture
1760	, volvulus of bowel
1761	, pulmonary artery wall hypertrophy
1762	, combined pulmonary fibrosis and emphysema
1763	, extravasation
1764	, skin pressure mark
1765	, exposure via semen
1766	, hereditary ataxia
1767	, subcutaneous nodule
1768	, biliary cyst
1769	, vehicle solution use
1770	, device kink
1771	, carcinogenic effect in offspring
1772	, urinary sediment present
1773	, gallbladder empyema
1774	, breath sounds decreased
1775	, benign colonic polyp
1776	, angiokeratoma
1777	, spontaneous haematoma
1778	, non-cardiac chest pain
1779	, rachitic rosary
1780	, premature baby
1781	, myelomalacia
1782	, syncope vasovagal
1783	, laryngeal pain
1784	, caecopexy
